ID,seconds_elapsed,location_local_time,accelerometer_z,accelerometer_y_new,accelerometer_x_new,time_period,geometry
1295,0,2025-02-19T22:06:22Z,-0.282878,-0.19475,1.136589,1,"c(-93.1725, 44.936605)"
1296,1,2025-02-19T22:06:23Z,0.575225,0.065583,0.840258,1,"c(-93.17248, 44.936636)"
1297,2,2025-02-19T22:06:24Z,0.03558,0.13261,-0.366982,1,"c(-93.172443, 44.936664)"
1298,3,2025-02-19T22:06:25Z,0.040441,-0.055127,-0.481877,1,"c(-93.172384, 44.936688)"
1299,4,2025-02-19T22:06:26Z,-0.076652,0.041582,-0.275122,1,"c(-93.172324, 44.936713)"
1300,5,2025-02-19T22:06:27Z,0.103717,-0.011374,-0.496746,1,"c(-93.172266, 44.936742)"
1301,6,2025-02-19T22:06:28Z,0.056602,0.078668,-0.375032,1,"c(-93.172207, 44.936779)"
1302,7,2025-02-19T22:06:29Z,-0.061939,0.036671,-0.434141,1,"c(-93.17214, 44.936823)"
1303,8,2025-02-19T22:06:30Z,-0.502316,-0.108316,-0.401786,1,"c(-93.172072, 44.936874)"
1304,9,2025-02-19T22:06:31Z,-0.945777,-0.196847,-0.492567,1,"c(-93.172001, 44.936929)"
1305,10,2025-02-19T22:06:32Z,-0.94452,-0.035475,-0.318671,1,"c(-93.171942, 44.936984)"
1306,11,2025-02-19T22:06:33Z,-0.671968,-0.308451,-0.042641,1,"c(-93.171892, 44.93704)"
1307,12,2025-02-19T22:06:34Z,-0.583607,-0.132361,-0.100017,1,"c(-93.171837, 44.937084)"
1308,13,2025-02-19T22:06:35Z,-0.592493,-0.085889,0.074593,1,"c(-93.171793, 44.937135)"
1309,14,2025-02-19T22:06:36Z,-0.435873,-0.261633,-0.116464,1,"c(-93.171751, 44.937183)"
1310,15,2025-02-19T22:06:37Z,-0.034484,0.059513,-0.028971,1,"c(-93.171703, 44.937224)"
1311,16,2025-02-19T22:06:38Z,0.353189,0.123711,-0.335283,1,"c(-93.171666, 44.937269)"
1312,17,2025-02-19T22:06:39Z,-0.018162,-0.071588,-0.237962,1,"c(-93.171626, 44.937319)"
1313,18,2025-02-19T22:06:40Z,-0.162623,0.067186,-0.288794,1,"c(-93.171586, 44.937374)"
1314,19,2025-02-19T22:06:41Z,-0.132046,-0.176351,-0.50982,1,"c(-93.17155, 44.937429)"
1315,20,2025-02-19T22:06:42Z,-0.079609,0.074851,-0.397012,1,"c(-93.171518, 44.937484)"
1316,21,2025-02-19T22:06:43Z,0.134844,-0.113462,-0.265408,1,"c(-93.171492, 44.937547)"
1317,22,2025-02-19T22:06:44Z,-0.44203,0.022063,-0.180142,1,"c(-93.171471, 44.93761)"
1318,23,2025-02-19T22:06:45Z,-0.451234,-0.21739,0.11199,1,"c(-93.171456, 44.937677)"
1319,24,2025-02-19T22:06:46Z,-0.425147,-0.090641,0.228228,1,"c(-93.171447, 44.937738)"
1320,25,2025-02-19T22:06:47Z,-0.122973,-0.065994,-0.06263,1,"c(-93.171436, 44.937793)"
1321,26,2025-02-19T22:06:48Z,-0.266143,-0.040313,0.16723,1,"c(-93.171425, 44.93785)"
1322,27,2025-02-19T22:06:49Z,-0.388024,-0.098923,-0.206684,1,"c(-93.171414, 44.937908)"
1323,28,2025-02-19T22:06:50Z,0.344488,0.040085,-0.308636,1,"c(-93.171407, 44.937963)"
1324,29,2025-02-19T22:06:51Z,0.196925,0.040155,-0.145877,1,"c(-93.171401, 44.938017)"
1325,30,2025-02-19T22:06:52Z,0.373258,-0.003164,-0.13762,1,"c(-93.17139, 44.938076)"
1326,31,2025-02-19T22:06:53Z,0.270828,-0.046422,-0.053417,1,"c(-93.171398, 44.938138)"
1327,32,2025-02-19T22:06:54Z,-0.050382,-0.16635,0.258198,1,"c(-93.171413, 44.938205)"
1328,33,2025-02-19T22:06:55Z,0.165324,0.042245,0.025272,1,"c(-93.171424, 44.938273)"
1329,34,2025-02-19T22:06:56Z,0.257763,0.004413,0.115397,1,"c(-93.171432, 44.938346)"
1330,35,2025-02-19T22:06:57Z,0.051971,0.047558,0.095505,1,"c(-93.17144, 44.93842)"
1331,36,2025-02-19T22:06:58Z,-0.166567,-0.200064,0.271199,1,"c(-93.171448, 44.938497)"
1332,37,2025-02-19T22:06:59Z,-0.170186,-0.006794,0.345178,1,"c(-93.171432, 44.938571)"
1333,38,2025-02-19T22:07:00Z,-0.139957,-0.067825,0.276103,1,"c(-93.171458, 44.938642)"
1334,39,2025-02-19T22:07:01Z,-0.180564,-0.149397,0.269049,1,"c(-93.171461, 44.938716)"
1335,40,2025-02-19T22:07:02Z,-0.145175,-0.055302,0.072622,1,"c(-93.171465, 44.938788)"
1336,41,2025-02-19T22:07:03Z,-0.07908,-0.09837,0.248234,1,"c(-93.17147, 44.938861)"
1337,42,2025-02-19T22:07:04Z,-0.060703,0.124958,0.128176,1,"c(-93.171474, 44.93893)"
1338,43,2025-02-19T22:07:05Z,0.250731,-0.112005,0.211923,1,"c(-93.171474, 44.939003)"
1339,44,2025-02-19T22:07:06Z,0.249944,-0.009987,0.04526,1,"c(-93.171474, 44.939076)"
1340,45,2025-02-19T22:07:07Z,0.102831,0.052434,-0.042762,1,"c(-93.171471, 44.939151)"
1341,46,2025-02-19T22:07:08Z,0.029136,-0.049469,0.05729,1,"c(-93.171468, 44.939229)"
1342,47,2025-02-19T22:07:09Z,-0.127167,0.081454,0.051947,1,"c(-93.171465, 44.939308)"
1343,48,2025-02-19T22:07:10Z,-0.288268,-0.144068,-1.36e-4,1,"c(-93.17146, 44.939387)"
1344,49,2025-02-19T22:07:11Z,-0.048376,-0.002314,-0.275025,1,"c(-93.171456, 44.939463)"
1345,50,2025-02-19T22:07:12Z,-0.07796,-0.09261,-0.077707,1,"c(-93.171453, 44.93954)"
1346,51,2025-02-19T22:07:13Z,-0.554268,-0.108046,0.128496,1,"c(-93.171455, 44.93962)"
1347,52,2025-02-19T22:07:14Z,-0.735348,-0.23017,0.179695,1,"c(-93.171459, 44.939698)"
1348,53,2025-02-19T22:07:15Z,-0.594085,-0.109316,0.232664,1,"c(-93.171461, 44.939765)"
1349,54,2025-02-19T22:07:16Z,-0.861755,-0.195741,0.206099,1,"c(-93.171462, 44.939827)"
1350,55,2025-02-19T22:07:16Z,-1.195143,-0.310269,0.215165,1,"c(-93.17146, 44.939884)"
1351,56,2025-02-19T22:07:17Z,-0.990883,-0.238444,0.153609,1,"c(-93.17146, 44.939929)"
1352,57,2025-02-19T22:07:18Z,-0.467259,-0.107814,0.071887,1,"c(-93.171465, 44.939959)"
1353,58,2025-02-19T22:07:19Z,-0.102088,-0.002302,0.063137,1,"c(-93.17147, 44.93998)"
1354,59,2025-02-19T22:07:21Z,-0.534397,-0.14927,0.1133,1,"c(-93.171476, 44.939998)"
1355,60,2025-02-19T22:07:22Z,-0.343667,-0.049979,0.091299,1,"c(-93.171476, 44.94001)"
1356,61,2025-02-19T22:07:23Z,0.684055,0.154453,-0.112251,1,"c(-93.171477, 44.940012)"
1357,62,2025-02-19T22:07:23Z,0.624529,0.129408,-0.10143,1,"c(-93.171479, 44.940012)"
1358,63,2025-02-19T22:07:25Z,1.342977,0.307514,-0.230181,1,"c(-93.171482, 44.940016)"
1359,64,2025-02-19T22:07:26Z,2.019536,0.488989,-0.412956,1,"c(-93.171483, 44.940026)"
1360,65,2025-02-19T22:07:27Z,1.262609,0.22807,-0.146373,1,"c(-93.171484, 44.940055)"
1361,66,2025-02-19T22:07:28Z,0.870961,-0.072257,-0.178876,1,"c(-93.171485, 44.940103)"
1362,67,2025-02-19T22:07:29Z,0.606276,0.118586,-0.071787,1,"c(-93.171488, 44.940156)"
1363,68,2025-02-19T22:07:30Z,0.295653,0.233864,0.027111,1,"c(-93.171492, 44.940215)"
1364,69,2025-02-19T22:07:31Z,0.07103,-0.130273,0.348209,1,"c(-93.171469, 44.940277)"
1365,70,2025-02-19T22:07:32Z,0.324317,-0.124772,0.908837,1,"c(-93.171457, 44.940339)"
1366,71,2025-02-19T22:07:33Z,0.294109,-0.06577,1.11416,1,"c(-93.171437, 44.9404)"
1367,72,2025-02-19T22:07:34Z,-0.14921,-0.212454,1.337086,1,"c(-93.171404, 44.940464)"
1368,73,2025-02-19T22:07:35Z,-0.357897,-0.172731,0.997964,1,"c(-93.17136, 44.940528)"
1369,74,2025-02-19T22:07:36Z,-0.49592,-0.21552,0.667007,1,"c(-93.171309, 44.940589)"
1370,75,2025-02-19T22:07:37Z,-0.198005,-0.116368,0.668102,1,"c(-93.171258, 44.94064)"
1371,76,2025-02-19T22:07:38Z,-0.394475,-0.089445,0.147514,1,"c(-93.171195, 44.940688)"
1372,77,2025-02-19T22:07:39Z,-0.343197,-0.060621,-0.19633,1,"c(-93.17112, 44.940724)"
1373,78,2025-02-19T22:07:40Z,-0.325295,-0.147792,-0.336579,1,"c(-93.171042, 44.940761)"
1374,79,2025-02-19T22:07:41Z,-0.366589,-0.004389,-0.474667,1,"c(-93.170971, 44.940798)"
1375,80,2025-02-19T22:07:42Z,-0.337581,-0.048901,-0.30616,1,"c(-93.170894, 44.940841)"
1376,81,2025-02-19T22:07:43Z,-0.325417,-0.098784,-0.253955,1,"c(-93.170826, 44.940883)"
1377,82,2025-02-19T22:07:44Z,-0.291657,-0.094798,-0.217963,1,"c(-93.170765, 44.940927)"
1378,83,2025-02-19T22:07:45Z,-0.425174,0.006306,-0.834962,1,"c(-93.170706, 44.940975)"
1379,84,2025-02-19T22:07:46Z,-0.179615,-0.032921,-0.526343,1,"c(-93.170659, 44.94102)"
1380,85,2025-02-19T22:07:47Z,-0.291139,-0.084622,-0.601121,1,"c(-93.170626, 44.941074)"
1381,86,2025-02-19T22:07:48Z,-0.3055,0.020119,-0.525141,1,"c(-93.17058, 44.941119)"
1382,87,2025-02-19T22:07:49Z,-0.297912,-0.090672,-0.419756,1,"c(-93.170546, 44.94117)"
1383,88,2025-02-19T22:07:50Z,-0.296373,0.078329,-0.252194,1,"c(-93.170517, 44.941219)"
1384,89,2025-02-19T22:07:51Z,-0.673668,-0.277347,-0.155283,1,"c(-93.170491, 44.941266)"
1385,90,2025-02-19T22:07:52Z,-0.947919,-0.259444,0.007872,1,"c(-93.170472, 44.941312)"
1386,91,2025-02-19T22:07:53Z,-1.177867,-0.241042,0.262125,1,"c(-93.170438, 44.941345)"
1387,0,2025-02-19T22:14:52Z,-0.413687,0.047534,-0.399836,1,"c(-93.17235, 44.936503)"
1388,1,2025-02-19T22:14:53Z,0.034685,0.010201,-0.226118,1,"c(-93.172288, 44.936497)"
1389,2,2025-02-19T22:14:54Z,0.046601,0.039248,-0.052373,1,"c(-93.172218, 44.936499)"
1390,3,2025-02-19T22:14:55Z,-0.196844,-0.033825,0.15164,1,"c(-93.172134, 44.936498)"
1391,4,2025-02-19T22:14:56Z,-0.392781,-0.10914,0.319391,1,"c(-93.172042, 44.936494)"
1392,5,2025-02-19T22:14:57Z,-0.357154,0.012852,0.356797,1,"c(-93.171951, 44.936497)"
1393,6,2025-02-19T22:14:58Z,-0.160226,-0.16066,0.244822,1,"c(-93.171858, 44.936501)"
1394,7,2025-02-19T22:14:59Z,-0.303186,-0.029012,0.246554,1,"c(-93.171766, 44.936496)"
1395,8,2025-02-19T22:15:00Z,-0.649621,-0.182308,0.302694,1,"c(-93.171669, 44.936501)"
1396,9,2025-02-19T22:15:01Z,-0.720158,-0.117351,0.306909,1,"c(-93.171575, 44.936503)"
1397,10,2025-02-19T22:15:02Z,-0.597799,-0.205482,0.287809,1,"c(-93.171488, 44.936505)"
1398,11,2025-02-19T22:15:03Z,-0.625761,-0.167718,0.251177,1,"c(-93.171406, 44.93649)"
1399,12,2025-02-19T22:15:04Z,-0.683278,-0.085636,0.436713,1,"c(-93.171332, 44.936489)"
1400,13,2025-02-19T22:15:05Z,-0.587943,-0.294256,1.59993,1,"c(-93.171262, 44.936488)"
1401,14,2025-02-19T22:15:06Z,-0.157442,-0.233303,1.428816,1,"c(-93.171208, 44.936486)"
1402,15,2025-02-19T22:15:07Z,0.046804,-0.121817,1.445078,1,"c(-93.171153, 44.936485)"
1403,16,2025-02-19T22:15:08Z,0.144265,0.071783,1.348929,1,"c(-93.171114, 44.936457)"
1404,17,2025-02-19T22:15:09Z,0.65645,0.142369,0.595354,1,"c(-93.171091, 44.93642)"
1405,18,2025-02-19T22:15:10Z,0.513199,0.106641,0.145934,1,"c(-93.171081, 44.936371)"
1406,19,2025-02-19T22:15:11Z,0.04053,-0.046339,-0.150829,1,"c(-93.171077, 44.936314)"
1407,20,2025-02-19T22:15:12Z,0.007909,0.050009,0.061798,1,"c(-93.171074, 44.936255)"
1408,21,2025-02-19T22:15:13Z,-0.33214,-0.042209000000000003,0.291384,1,"c(-93.171097, 44.936191)"
1409,22,2025-02-19T22:15:14Z,-0.516517,-0.2074,-0.397524,1,"c(-93.171078, 44.93613)"
1410,23,2025-02-19T22:15:15Z,-0.26819,-0.080808,-0.392153,1,"c(-93.171091, 44.936073)"
1411,24,2025-02-19T22:15:16Z,-0.436015,-0.034895,-0.352808,1,"c(-93.171095, 44.936009)"
1412,25,2025-02-19T22:15:17Z,-0.564557,-0.155819,-0.340328,1,"c(-93.171097, 44.935939)"
1413,26,2025-02-19T22:15:18Z,-0.674218,-0.191282,-0.027176,1,"c(-93.171099, 44.935875)"
1414,27,2025-02-19T22:15:19Z,-1.111808,-0.266099,0.1715,1,"c(-93.171096, 44.935815)"
1415,28,2025-02-19T22:15:20Z,-1.365353,-0.36058,0.066204,1,"c(-93.17109, 44.935761)"
1416,29,2025-02-19T22:15:21Z,-0.844291,-0.242663,-0.214718,1,"c(-93.17109, 44.935719)"
1417,30,2025-02-19T22:15:22Z,-0.37194,-0.022906,-0.340171,1,"c(-93.171095, 44.935687)"
1418,31,2025-02-19T22:15:23Z,0.300747,0.00432,-0.687225,1,"c(-93.171094, 44.935655)"
1419,32,2025-02-19T22:15:24Z,1.121225,0.18483,0.290068,1,"c(-93.171085, 44.93562)"
1420,33,2025-02-19T22:15:25Z,1.073609,0.189851,0.34212,1,"c(-93.17107, 44.935576)"
1421,34,2025-02-19T22:15:26Z,0.910172,0.175013,0.19298,1,"c(-93.171093, 44.935522)"
1422,35,2025-02-19T22:15:27Z,0.155176,0.108862,-0.601425,1,"c(-93.171072, 44.935459)"
1423,36,2025-02-19T22:15:28Z,0.01111,-0.066594,-0.381891,1,"c(-93.171081, 44.935391)"
1424,37,2025-02-19T22:15:29Z,0.127949,-0.0047,-0.198414,1,"c(-93.171086, 44.935322)"
1425,38,2025-02-19T22:15:30Z,-0.070111,-0.02832,-0.036944,1,"c(-93.171084, 44.93525)"
1426,39,2025-02-19T22:15:31Z,0.002675,-0.152485,0.011293,1,"c(-93.171079, 44.935176)"
1427,40,2025-02-19T22:15:32Z,-0.126051,-0.0228,0.108839,1,"c(-93.171077, 44.935101)"
1428,41,2025-02-19T22:15:33Z,-0.202757,-0.257641,0.280601,1,"c(-93.171078, 44.935024)"
1429,42,2025-02-19T22:15:34Z,-0.253219,-0.008653,0.125508,1,"c(-93.171082, 44.934948)"
1430,43,2025-02-19T22:15:35Z,-0.382948,-0.012973,-0.268262,1,"c(-93.171087, 44.934874)"
1431,44,2025-02-19T22:15:36Z,-0.271781,-0.119972,0.097399,1,"c(-93.171094, 44.934801)"
1432,45,2025-02-19T22:15:37Z,-0.37768,-0.024941,-0.082738,1,"c(-93.171098, 44.93473)"
1433,46,2025-02-19T22:15:38Z,-0.806112,-0.291584,0.162646,1,"c(-93.171104, 44.934661)"
1434,47,2025-02-19T22:15:39Z,-1.041271,-0.296531,0.171039,1,"c(-93.171106, 44.934596)"
1435,48,2025-02-19T22:15:40Z,-1.051258,-0.271206,0.075445,1,"c(-93.171108, 44.934543)"
1436,49,2025-02-19T22:15:41Z,-0.82333,-0.246848,0.302266,1,"c(-93.171107, 44.9345)"
1437,50,2025-02-19T22:15:42Z,-0.471669,-0.006884,0.068874,1,"c(-93.171109, 44.934464)"
1438,51,2025-02-19T22:15:43Z,-0.724053,-0.206152,0.135713,1,"c(-93.171111, 44.934434)"
1439,0,2025-02-19T22:05:24Z,-0.347474,-0.208594,2.191001,1,"c(-93.171009, 44.934322)"
1440,1,2025-02-19T22:05:25Z,-0.289486,-0.218987,2.012329,1,"c(-93.171056, 44.934349)"
1441,2,2025-02-19T22:05:26Z,0.500863,-0.047988,0.805986,1,"c(-93.171083, 44.934392)"
1442,3,2025-02-19T22:05:27Z,0.347553,0.119103,0.196879,1,"c(-93.171085, 44.934442)"
1443,4,2025-02-19T22:05:29Z,0.075376,0.040269,-0.138127,1,"c(-93.171044, 44.934503)"
1444,5,2025-02-19T22:05:30Z,0.019924,-0.103668,-0.091138,1,"c(-93.171044, 44.934568)"
1445,6,2025-02-19T22:05:31Z,-0.456182,-0.039922,0.030901,1,"c(-93.171044, 44.934639)"
1446,7,2025-02-19T22:05:32Z,-0.590412,-0.191878,-0.190227,1,"c(-93.171066, 44.93471)"
1447,8,2025-02-19T22:05:33Z,-0.935572,-0.003231,-0.384605,1,"c(-93.171061, 44.934783)"
1448,9,2025-02-19T22:05:34Z,-0.630972,-0.200582,-0.024862,1,"c(-93.171055, 44.934854)"
1449,10,2025-02-19T22:05:35Z,-0.336693,-0.065564,-0.019343,1,"c(-93.171057, 44.934924)"
1450,11,2025-02-19T22:05:36Z,-0.481305,-0.087099,-0.18247,1,"c(-93.171061, 44.934996)"
1451,12,2025-02-19T22:05:37Z,-0.373956,-0.184188,-0.033826,1,"c(-93.171063, 44.935067)"
1452,13,2025-02-19T22:05:38Z,0.043396,0.017803,-0.408718,1,"c(-93.171065, 44.93514)"
1453,14,2025-02-19T22:05:39Z,-0.12724,-0.130676,-0.132468,1,"c(-93.171066, 44.935215)"
1454,15,2025-02-19T22:05:40Z,-0.445524,-0.015426,-0.052586,1,"c(-93.171058, 44.935292)"
1455,16,2025-02-19T22:05:41Z,-0.276167,-0.213219,0.249589,1,"c(-93.171064, 44.935366)"
1456,17,2025-02-19T22:05:42Z,-0.182634,-0.096581,0.21833,1,"c(-93.171064, 44.93544)"
1457,18,2025-02-19T22:05:43Z,-0.144878,0.033933,-0.020609,1,"c(-93.171058, 44.935515)"
1458,19,2025-02-19T22:05:44Z,-0.20792,-0.205926,-0.202596,1,"c(-93.171059, 44.935592)"
1459,20,2025-02-19T22:05:45Z,-0.346381,-6.82e-4,-0.236813,1,"c(-93.171058, 44.935668)"
1460,21,2025-02-19T22:05:46Z,-0.343602,-0.099906,0.139537,1,"c(-93.171062, 44.935744)"
1461,22,2025-02-19T22:05:47Z,-0.411211,-0.13203,0.311605,1,"c(-93.171065, 44.93582)"
1462,23,2025-02-19T22:05:48Z,-0.508234,-0.074953,-0.138286,1,"c(-93.171044, 44.935894)"
1463,24,2025-02-19T22:05:49Z,-0.329897,-0.143257,0.091515,1,"c(-93.171057, 44.935967)"
1464,25,2025-02-19T22:05:50Z,-0.316652,-0.076621,0.185257,1,"c(-93.171059, 44.936034)"
1465,26,2025-02-19T22:05:51Z,-0.248849,-0.110312,0.045154,1,"c(-93.171058, 44.936101)"
1466,27,2025-02-19T22:05:52Z,-0.198471,-0.052381,-0.008992,1,"c(-93.171057, 44.936164)"
1467,28,2025-02-19T22:05:53Z,-0.343291,-0.074061,-0.344118,1,"c(-93.171053, 44.936226)"
1468,29,2025-02-19T22:05:54Z,-0.397859,-0.14181,-0.599989,1,"c(-93.17105, 44.936283)"
1469,30,2025-02-19T22:05:55Z,-0.808785,-0.116935,-0.34622000000000003,1,"c(-93.171051, 44.936344)"
1470,31,2025-02-19T22:05:56Z,-0.907444,-0.07659,-0.90922,1,"c(-93.171059, 44.9364)"
1471,32,2025-02-19T22:05:57Z,-0.475275,-0.087018,-1.019675,1,"c(-93.171078, 44.936443)"
1472,33,2025-02-19T22:05:58Z,-0.415831,0.093093,-1.164555,1,"c(-93.171084, 44.936493)"
1473,34,2025-02-19T22:05:59Z,-0.407339,-0.05034,-0.922337,1,"c(-93.171137, 44.936526)"
1474,35,2025-02-19T22:06:00Z,-0.25093,-0.040106,-0.310741,1,"c(-93.171217, 44.936527)"
1475,36,2025-02-19T22:06:01Z,-0.134932,0.04425,0.277955,1,"c(-93.171276, 44.936528)"
1476,37,2025-02-19T22:06:02Z,0.025285,-0.100313,0.371132,1,"c(-93.171343, 44.936526)"
1477,38,2025-02-19T22:06:03Z,0.222074,-0.020664,0.582089,1,"c(-93.171406, 44.936529)"
1478,39,2025-02-19T22:06:04Z,0.210598,-0.033872,0.549024,1,"c(-93.171477, 44.936528)"
1479,40,2025-02-19T22:06:05Z,0.164222,0.006485,0.371374,1,"c(-93.171554, 44.93653)"
1480,41,2025-02-19T22:06:06Z,0.055225,-0.027692,0.268818,1,"c(-93.171626, 44.936529)"
1481,42,2025-02-19T22:06:07Z,0.080446,0.028203,0.386881,1,"c(-93.171714, 44.936533)"
1482,43,2025-02-19T22:06:08Z,-0.099009,-0.144519,0.133527,1,"c(-93.171805, 44.936535)"
1483,44,2025-02-19T22:06:09Z,-0.267939,-0.015744,0.409363,1,"c(-93.171901, 44.936538)"
1484,45,2025-02-19T22:06:10Z,-0.281069,-0.18039,0.263125,1,"c(-93.171996, 44.936538)"
1485,46,2025-02-19T22:06:11Z,-0.838377,-0.145837,0.406353,1,"c(-93.172089, 44.936541)"
1486,47,2025-02-19T22:06:12Z,-1.198351,-0.284267,0.509303,1,"c(-93.17218, 44.936542)"
1487,48,2025-02-19T22:06:13Z,-1.260503,-0.339616,0.494609,1,"c(-93.172255, 44.936537)"
1488,49,2025-02-19T22:06:14Z,-1.309401,-0.298123,0.449512,1,"c(-93.172314, 44.936537)"
1489,0,2025-02-19T22:03:06Z,-0.455812,0.081015,-1.430114,1,"c(-93.16962, 44.939993)"
1490,1,2025-02-19T22:03:07Z,-0.246652,0.107174,-0.855251,1,"c(-93.169626, 44.93995)"
1491,2,2025-02-19T22:03:08Z,-0.048983,-0.002279,-0.00427,1,"c(-93.169618, 44.939903)"
1492,3,2025-02-19T22:03:09Z,0.080862,-0.046723,-0.192682,1,"c(-93.16961, 44.939854)"
1493,4,2025-02-19T22:03:10Z,0.312347,0.065073,0.248189,1,"c(-93.169604, 44.939798)"
1494,5,2025-02-19T22:03:12Z,0.027364,-0.068831,0.591568,1,"c(-93.169598, 44.93974)"
1495,6,2025-02-19T22:03:13Z,-0.612466,-0.169512,0.441209,1,"c(-93.169593, 44.939685)"
1496,7,2025-02-19T22:03:14Z,0.011393,0.004455,0.126516,1,"c(-93.169592, 44.939628)"
1497,8,2025-02-19T22:03:15Z,0.231362,0.017451,0.069795,1,"c(-93.169593, 44.939566)"
1498,9,2025-02-19T22:03:16Z,0.013352,-0.016553,0.162353,1,"c(-93.169591, 44.939499)"
1499,10,2025-02-19T22:03:17Z,-0.453969,-0.010487,0.090005,1,"c(-93.169588, 44.93943)"
1500,11,2025-02-19T22:03:18Z,-0.122015,-0.145717,0.120865,1,"c(-93.169585, 44.939361)"
1501,12,2025-02-19T22:03:19Z,-0.105061,-0.05168,0.119333,1,"c(-93.169584, 44.939291)"
1502,13,2025-02-19T22:03:20Z,-0.219464,-0.037881,0.122632,1,"c(-93.169584, 44.939219)"
1503,14,2025-02-19T22:03:21Z,-0.413088,-0.136259,0.152184,1,"c(-93.169585, 44.939148)"
1504,15,2025-02-19T22:03:22Z,-0.553365,-0.125675,0.155363,1,"c(-93.169589, 44.93908)"
1505,16,2025-02-19T22:03:23Z,-0.304403,-0.138494,0.053021,1,"c(-93.169591, 44.939013)"
1506,17,2025-02-19T22:03:24Z,0.071783,-0.1282,-0.052864,1,"c(-93.169591, 44.938947)"
1507,18,2025-02-19T22:03:25Z,-0.128065,0.09414,0.155713,1,"c(-93.169591, 44.938879)"
1508,19,2025-02-19T22:03:26Z,-0.118886,0.022361,0.053471,1,"c(-93.169588, 44.938811)"
1509,20,2025-02-19T22:03:27Z,-0.014771,-0.049169,0.149954,1,"c(-93.169588, 44.938743)"
1510,21,2025-02-19T22:03:28Z,-0.227012,0.021716,0.0827,1,"c(-93.169588, 44.938674)"
1511,22,2025-02-19T22:03:29Z,-0.32019,-0.170839,0.056983,1,"c(-93.169589, 44.938606)"
1512,23,2025-02-19T22:03:30Z,-0.721531,-0.21978,0.184793,1,"c(-93.169589, 44.938541)"
1513,24,2025-02-19T22:03:31Z,-0.909064,-0.202699,0.331338,1,"c(-93.169592, 44.938482)"
1514,25,2025-02-19T22:03:32Z,-0.795428,-0.212684,0.513782,1,"c(-93.169596, 44.938431)"
1515,26,2025-02-19T22:03:33Z,-0.14168,-0.061175,1.190973,1,"c(-93.169603, 44.938389)"
1516,27,2025-02-19T22:03:34Z,-0.193822,-0.118262,1.70333,1,"c(-93.169638, 44.938349)"
1517,28,2025-02-19T22:03:35Z,-0.152076,-0.192777,1.245855,1,"c(-93.169625, 44.938324)"
1518,29,2025-02-19T22:03:36Z,0.158509,-0.021493,0.576771,1,"c(-93.169637, 44.938312)"
1519,30,2025-02-19T22:03:37Z,0.203295,-0.181627,0.332526,1,"c(-93.169797, 44.938309)"
1520,31,2025-02-19T22:03:38Z,0.699137,0.280452,-0.229277,1,"c(-93.169865, 44.938313)"
1521,32,2025-02-19T22:03:39Z,0.185467,0.116192,-0.357216,1,"c(-93.169948, 44.938314)"
1522,33,2025-02-19T22:03:40Z,-0.330656,-0.072791,-0.430156,1,"c(-93.170037, 44.938317)"
1523,34,2025-02-19T22:03:41Z,-0.350053,0.008144,-0.465648,1,"c(-93.170126, 44.938321)"
1524,35,2025-02-19T22:03:42Z,-0.941005,-0.213038,-0.232166,1,"c(-93.170215, 44.938321)"
1525,36,2025-02-19T22:03:43Z,-0.949294,-0.232749,-0.232367,1,"c(-93.170292, 44.938325)"
1526,37,2025-02-19T22:03:44Z,-1.009449,-0.232599,-0.440674,1,"c(-93.170367, 44.938325)"
1527,38,2025-02-19T22:03:45Z,-0.952768,-0.083832,-0.868123,1,"c(-93.170435, 44.938322)"
1528,39,2025-02-19T22:03:46Z,-0.882475,-0.163708,-1.556789,1,"c(-93.170495, 44.938311)"
1529,40,2025-02-19T22:03:47Z,-0.323753,0.071341,-1.695995,1,"c(-93.170546, 44.938316)"
1530,41,2025-02-19T22:03:48Z,-0.068563,0.010114,-1.825784,1,"c(-93.170586, 44.938309)"
1531,42,2025-02-19T22:03:49Z,0.15115,0.08806,-1.087932,1,"c(-93.170609, 44.938195)"
1532,43,2025-02-19T22:03:50Z,0.10442,0.107597,-0.806209,1,"c(-93.170622, 44.938137)"
1533,44,2025-02-19T22:03:51Z,-0.468924,-0.003312,-0.0745,1,"c(-93.170628, 44.938076)"
1534,45,2025-02-19T22:03:52Z,-1.155248,-0.270384,0.352467,1,"c(-93.170627, 44.938021)"
1535,46,2025-02-19T22:03:53Z,-1.204782,-0.302979,0.589396,1,"c(-93.170621, 44.937978)"
1536,47,2025-02-19T22:03:54Z,-1.170487,-0.320437,0.504626,1,"c(-93.170619, 44.937945)"
1537,48,2025-02-19T22:03:55Z,-0.856844,-0.225634,0.433989,1,"c(-93.170617, 44.93792)"
1538,49,2025-02-19T22:03:56Z,-0.13083,0.080112,0.273011,1,"c(-93.170615, 44.937905)"
1539,50,2025-02-19T22:03:57Z,0.25675,-0.260418,0.178265,1,"c(-93.170614, 44.937886)"
1540,51,2025-02-19T22:03:58Z,0.985568,0.279238,-0.013161,1,"c(-93.170613, 44.937866)"
1541,52,2025-02-19T22:03:59Z,1.1163,0.209831,-0.066948,1,"c(-93.170612, 44.937835)"
1542,53,2025-02-19T22:04:00Z,0.982097,0.200814,-0.042085,1,"c(-93.170611, 44.937792)"
1543,54,2025-02-19T22:04:01Z,0.747411,0.178635,0.006342,1,"c(-93.170609, 44.93774)"
