ID,seconds_elapsed,location_latitude,location_longitude,location_local_time,accelerometer_z,street_name,accelerometer_y_new,accelerometer_x_new,L2_norm,base_street,line_count,color
343,58,44.938903,-93.167066,2025-03-07T00:34:18Z,-0.524349,Snelling Avenue South L,-0.193881,0.206481,0.5959581523253121,Snelling Avenue,4,#BA3A30
344,59,44.938767,-93.167066,2025-03-07T00:34:19Z,-0.613284,Snelling Avenue South L,-0.124336,0.127464,0.6386108179854144,Snelling Avenue,4,#BA3A30
345,60,44.938634,-93.167068,2025-03-07T00:34:20Z,-0.300528,Snelling Avenue South L,-0.067391,0.153486,0.34411709905350535,Snelling Avenue,4,#BA3A30
346,61,44.938497,-93.16707,2025-03-07T00:34:21Z,-0.339589,Snelling Avenue South L,-0.094472,0.1199,0.3723192953702507,Snelling Avenue,4,#BA3A30
347,62,44.938359,-93.167071000000007,2025-03-07T00:34:22Z,-0.379825,Snelling Avenue South L,-0.037437,0.059345,0.38625171665508495,Snelling Avenue,4,#BA3A30
348,63,44.938219,-93.167069,2025-03-07T00:34:23Z,-0.43682,Snelling Avenue South L,-0.149918,0.175382,0.49401008597800916,Snelling Avenue,4,#BA3A30
349,64,44.93808,-93.16707,2025-03-07T00:34:24Z,-0.482578,Snelling Avenue South L,-0.220012,0.162153,0.55459931629691,Snelling Avenue,4,#BA3A30
350,65,44.937943,-93.167072,2025-03-07T00:34:25Z,-0.604193,Snelling Avenue South L,-0.392169,0.156201,0.7370511910383158,Snelling Avenue,4,#BA3A30
351,66,44.937807,-93.167074,2025-03-07T00:34:26Z,-0.493343,Snelling Avenue South L,-0.186625,-0.002858,0.5274697853318235,Snelling Avenue,4,#BA3A30
352,67,44.937674,-93.167074,2025-03-07T00:34:27Z,-0.416632,Snelling Avenue South L,-0.134743,0.13009,0.4567946010768954,Snelling Avenue,4,#BA3A30
353,68,44.93754,-93.167074,2025-03-07T00:34:28Z,-0.286303,Snelling Avenue South L,-0.104036,0.14443,0.3371244903666893,Snelling Avenue,4,#BA3A30
354,69,44.937407,-93.167074,2025-03-07T00:34:29Z,-0.311361,Snelling Avenue South L,-0.1112,0.131932,0.3559735452881295,Snelling Avenue,4,#BA3A30
355,70,44.937274,-93.167076,2025-03-07T00:34:30Z,-0.370511,Snelling Avenue South L,-0.073812,0.02616,0.3786963929918002,Snelling Avenue,4,#BA3A30
356,71,44.937139,-93.167078,2025-03-07T00:34:31Z,-0.243322,Snelling Avenue South L,-0.066655,0.081583,0.2651495249816601,Snelling Avenue,4,#BA3A30
357,72,44.937007,-93.167078,2025-03-07T00:34:32Z,-0.039682,Snelling Avenue South L,-0.046564,0.016835,0.06345300973949147,Snelling Avenue,4,#BA3A30
358,73,44.936873,-93.167079,2025-03-07T00:34:33Z,0.029386,Snelling Avenue South L,-0.00216,-0.020252,0.03575396621355455,Snelling Avenue,4,#BA3A30
359,74,44.936737,-93.167078,2025-03-07T00:34:34Z,0.047008,Snelling Avenue South L,0.031742,0.040681,0.0698015070682575,Snelling Avenue,4,#BA3A30
360,75,44.936596,-93.167079,2025-03-07T00:34:35Z,-0.189032,Snelling Avenue South L,-0.036969,0.049038,0.19875746383217913,Snelling Avenue,4,#BA3A30
361,76,44.936454,-93.167083,2025-03-07T00:34:36Z,-0.170361,Snelling Avenue South L,-0.093023,0.031496,0.19664217977331314,Snelling Avenue,4,#BA3A30
362,77,44.936316,-93.167083,2025-03-07T00:34:37Z,-0.122762,Snelling Avenue South L,0.00522,0.075349,0.1441361469063191,Snelling Avenue,4,#BA3A30
363,78,44.936176,-93.167084,2025-03-07T00:34:38Z,-0.32802,Snelling Avenue South L,-0.117724,0.155786,0.38173988312986107,Snelling Avenue,4,#BA3A30
364,79,44.936038,-93.167085,2025-03-07T00:34:39Z,-0.371687,Snelling Avenue South L,-0.098053,0.089153,0.39460597332909186,Snelling Avenue,4,#BA3A30
365,80,44.935897,-93.167086,2025-03-07T00:34:40Z,-0.313724,Snelling Avenue South L,-0.101406,0.031968,0.33125198570876524,Snelling Avenue,4,#BA3A30
366,81,44.935769,-93.167086,2025-03-07T00:34:41Z,-0.162541,Snelling Avenue South L,-0.06579,0.023832,0.1769628916044265,Snelling Avenue,4,#BA3A30
367,82,44.935635,-93.167085,2025-03-07T00:34:42Z,-0.126785,Snelling Avenue South L,-0.066746,0.047262,0.1508746545480718,Snelling Avenue,4,#BA3A30
368,83,44.935502,-93.167085,2025-03-07T00:34:43Z,-0.148591,Snelling Avenue South L,-0.047817,0.017124,0.15703178705599705,Snelling Avenue,4,#BA3A30
369,84,44.935369,-93.167084,2025-03-07T00:34:44Z,-0.373305,Snelling Avenue South L,-0.170222,0.056003,0.4140875370232724,Snelling Avenue,4,#BA3A30
370,85,44.935236,-93.167085,2025-03-07T00:34:45Z,-0.416793,Snelling Avenue South L,-0.035622,0.080033000000000007,0.42589976851602074,Snelling Avenue,4,#BA3A30
371,86,44.935108,-93.167087,2025-03-07T00:34:46Z,-0.481851,Snelling Avenue South L,-0.144034,0.15362,0.5258567140932975,Snelling Avenue,4,#BA3A30
372,87,44.934988,-93.167082,2025-03-07T00:34:47Z,-1.308463,Snelling Avenue South L,-0.361807,0.30907,1.3923016887578639,Snelling Avenue,4,#BA3A30
373,88,44.934874,-93.167087,2025-03-07T00:34:48Z,-1.334785,Snelling Avenue South L,-0.449953,0.281982,1.4365314290881352,Snelling Avenue,4,#BA3A30
374,89,44.934779,-93.167075,2025-03-07T00:34:49Z,-1.125177,Snelling Avenue South L,-0.220204,-0.256191,1.174796540438386,Snelling Avenue,4,#BA3A30
375,90,44.934694,-93.167079,2025-03-07T00:34:50Z,-0.785176,Snelling Avenue South L,-0.167691,-0.236962,0.8371216231235459,Snelling Avenue,4,#BA3A30
376,91,44.934618,-93.167064,2025-03-07T00:34:51Z,-0.146311,Snelling Avenue South L,-0.071372,0.131575,0.2093151970832505,Snelling Avenue,4,#BA3A30
377,92,44.934556,-93.167049,2025-03-07T00:34:52Z,0.09314,Snelling Avenue South L,0.079486,0.389986,0.40875685192055194,Snelling Avenue,4,#BA3A30
378,1,44.934392,-93.166957,2025-03-07T00:38:20Z,0.695577,Snelling Avenue North R,0.192373,0.742349,1.0353341353683845,Snelling Avenue,4,#DB7460
379,2,44.934448,-93.166963,2025-03-07T00:38:21Z,0.353127,Snelling Avenue North R,0.092099,0.336785,0.49659343547312423,Snelling Avenue,4,#DB7460
380,3,44.934506,-93.166962,2025-03-07T00:38:22Z,0.058683,Snelling Avenue North R,0.041769,-0.326346,0.3342006217319172,Snelling Avenue,4,#DB7460
381,4,44.934574,-93.166974,2025-03-07T00:38:23Z,0.592222,Snelling Avenue North R,0.099934,-0.449267,0.750036358404711,Snelling Avenue,4,#DB7460
382,5,44.934649,-93.166978,2025-03-07T00:38:24Z,0.484637,Snelling Avenue North R,0.150289,-0.430529,0.6654434800424451,Snelling Avenue,4,#DB7460
383,6,44.934731,-93.166983,2025-03-07T00:38:25Z,0.357762,Snelling Avenue North R,0.070886,-0.342235,0.5001432483449118,Snelling Avenue,4,#DB7460
384,7,44.93483,-93.16698,2025-03-07T00:38:26Z,-0.094367,Snelling Avenue North R,0.004015,-0.23842,0.2564475527549444,Snelling Avenue,4,#DB7460
385,8,44.934927,-93.166978,2025-03-07T00:38:27Z,-0.050901,Snelling Avenue North R,0.03888,-0.251094,0.2591346426802098,Snelling Avenue,4,#DB7460
386,9,44.935029,-93.166978,2025-03-07T00:38:28Z,-0.166622,Snelling Avenue North R,-0.023196,-0.205306,0.265427012445983,Snelling Avenue,4,#DB7460
387,10,44.935136,-93.166975,2025-03-07T00:38:29Z,-0.39878,Snelling Avenue North R,-0.149921,-0.24539,0.4916482957775813,Snelling Avenue,4,#DB7460
388,11,44.935245,-93.166976,2025-03-07T00:38:30Z,-0.298253,Snelling Avenue North R,-0.247871,-0.129963,0.4090052151489025,Snelling Avenue,4,#DB7460
389,12,44.935351,-93.166972,2025-03-07T00:38:31Z,-0.557305,Snelling Avenue North R,0.154593,-0.161696,0.6005276472319988,Snelling Avenue,4,#DB7460
390,13,44.935462,-93.166972,2025-03-07T00:38:32Z,-0.405915,Snelling Avenue North R,-0.166927,-0.073058,0.4449371662583381,Snelling Avenue,4,#DB7460
391,14,44.935571,-93.166973,2025-03-07T00:38:33Z,-0.39823,Snelling Avenue North R,-0.1207,-0.071488,0.4222157707191904,Snelling Avenue,4,#DB7460
392,15,44.935685,-93.166971,2025-03-07T00:38:34Z,-0.482936,Snelling Avenue North R,-0.107444,-0.093467,0.5034952565029783,Snelling Avenue,4,#DB7460
393,16,44.935802,-93.166971,2025-03-07T00:38:35Z,-0.496423,Snelling Avenue North R,-0.103928,-0.023211,0.507716037400829,Snelling Avenue,4,#DB7460
394,17,44.935914,-93.166977,2025-03-07T00:38:36Z,-0.405922,Snelling Avenue North R,-0.103426,-0.04514,0.4213160656324418,Snelling Avenue,4,#DB7460
395,18,44.936023,-93.166975,2025-03-07T00:38:37Z,-0.39765,Snelling Avenue North R,-0.118269,0.030907,0.41601480924361334,Snelling Avenue,4,#DB7460
396,19,44.936134,-93.166981,2025-03-07T00:38:38Z,-0.322007,Snelling Avenue North R,-0.17438,-0.051115,0.36974266142007467,Snelling Avenue,4,#DB7460
397,20,44.936245,-93.166981,2025-03-07T00:38:39Z,-0.322645,Snelling Avenue North R,0.005808,-0.082644,0.33311193257672417,Snelling Avenue,4,#DB7460
398,21,44.936357,-93.166988,2025-03-07T00:38:40Z,-0.314019,Snelling Avenue North R,-0.117532,0.035755,0.33719448899707716,Snelling Avenue,4,#DB7460
399,22,44.936468,-93.16699,2025-03-07T00:38:41Z,-0.275317,Snelling Avenue North R,-0.065507,0.132482,0.31247735575878133,Snelling Avenue,4,#DB7460
400,23,44.936581,-93.166988,2025-03-07T00:38:42Z,-0.199084,Snelling Avenue North R,-0.051928,0.082744,0.22176006352812944,Snelling Avenue,4,#DB7460
401,24,44.936692,-93.166988,2025-03-07T00:38:43Z,-0.240117,Snelling Avenue North R,-0.111542,-0.022264,0.2656943302914084,Snelling Avenue,4,#DB7460
402,25,44.936799,-93.166987,2025-03-07T00:38:44Z,-0.272866,Snelling Avenue North R,-0.040539,-0.069728,0.28453691932858205,Snelling Avenue,4,#DB7460
403,26,44.936913,-93.166988,2025-03-07T00:38:45Z,-0.241452,Snelling Avenue North R,-0.056283,-0.047575,0.25244846012206135,Snelling Avenue,4,#DB7460
404,27,44.937027,-93.166988,2025-03-07T00:38:46Z,-0.135279,Snelling Avenue North R,-0.083722,-0.020922,0.16046031038546574,Snelling Avenue,4,#DB7460
405,28,44.937136,-93.166986,2025-03-07T00:38:47Z,-0.136793,Snelling Avenue North R,0.012528,0.060463,0.15008347677875802,Snelling Avenue,4,#DB7460
406,29,44.937246,-93.166986,2025-03-07T00:38:48Z,-0.114281,Snelling Avenue North R,-0.079591,0.047814,0.14724487372401118,Snelling Avenue,4,#DB7460
407,30,44.937356,-93.166985,2025-03-07T00:38:49Z,-0.108325,Snelling Avenue North R,-0.043213,0.011241,0.1171666722024655,Snelling Avenue,4,#DB7460
408,31,44.937464,-93.166987,2025-03-07T00:38:50Z,-0.061577,Snelling Avenue North R,-0.020482,-0.007897,0.06537279145026623,Snelling Avenue,4,#DB7460
409,32,44.937578,-93.166972,2025-03-07T00:38:51Z,-0.092913,Snelling Avenue North R,-0.084222,0.021183,0.12718054230895542,Snelling Avenue,4,#DB7460
410,33,44.937672,-93.166969,2025-03-07T00:38:52Z,-0.086361,Snelling Avenue North R,0.006297,-0.017384,0.08831805017095881,Snelling Avenue,4,#DB7460
411,34,44.937784,-93.166968,2025-03-07T00:38:53Z,-0.187541,Snelling Avenue North R,-0.097223,-0.174673,0.2741069049458623,Snelling Avenue,4,#DB7460
412,35,44.937897,-93.166966,2025-03-07T00:38:54Z,-0.201969,Snelling Avenue North R,-0.12824,-0.027654,0.24083545892787467,Snelling Avenue,4,#DB7460
413,36,44.938009,-93.166974,2025-03-07T00:38:55Z,-8.53e-4,Snelling Avenue North R,-0.302727,0.157215,0.3411171651544378,Snelling Avenue,4,#DB7460
414,37,44.938122,-93.166975,2025-03-07T00:38:56Z,-0.122771,Snelling Avenue North R,-0.037319,0.074699,0.14847682244377403,Snelling Avenue,4,#DB7460
415,38,44.938237,-93.166972,2025-03-07T00:38:57Z,-0.081474,Snelling Avenue North R,-0.015784,0.085556,0.11919302189306218,Snelling Avenue,4,#DB7460
416,39,44.938339,-93.166972,2025-03-07T00:38:58Z,-0.017464,Snelling Avenue North R,-0.002895,0.038022,0.04194096809803036,Snelling Avenue,4,#DB7460
417,40,44.938448,-93.166969,2025-03-07T00:38:59Z,-0.056406,Snelling Avenue North R,-0.037694,0.014439,0.06936107837252821,Snelling Avenue,4,#DB7460
418,41,44.938557,-93.166969,2025-03-07T00:39:00Z,-0.192235,Snelling Avenue North R,-0.064432,-0.015272,0.2033199740138681,Snelling Avenue,4,#DB7460
419,42,44.93867,-93.166964,2025-03-07T00:39:01Z,-0.288755,Snelling Avenue North R,-0.058408,-0.022633,0.2954711444083838,Snelling Avenue,4,#DB7460
420,43,44.938774,-93.166972,2025-03-07T00:39:02Z,-0.434283,Snelling Avenue North R,-0.162059,0.204558,0.5066644046447313,Snelling Avenue,4,#DB7460
421,44,44.938872,-93.166975,2025-03-07T00:39:03Z,-0.755933,Snelling Avenue North R,-0.143442,0.187164,0.7918589967595241,Snelling Avenue,4,#DB7460
422,45,44.938964,-93.16697,2025-03-07T00:39:04Z,-0.734005,Snelling Avenue North R,-0.173139,0.152668,0.7694465358749756,Snelling Avenue,4,#DB7460
423,46,44.939046,-93.166968,2025-03-07T00:39:05Z,-0.500793,Snelling Avenue North R,-0.181391,0.126119,0.5473594119872244,Snelling Avenue,4,#DB7460
424,47,44.93912,-93.166968,2025-03-07T00:39:06Z,-0.385281,Snelling Avenue North R,-0.203622,0.143649,0.45884463933449193,Snelling Avenue,4,#DB7460
425,48,44.939195,-93.16697,2025-03-07T00:39:07Z,-0.546725,Snelling Avenue North R,-0.13993,0.180323,0.5924567620122164,Snelling Avenue,4,#DB7460
426,49,44.939267,-93.166967,2025-03-07T00:39:08Z,-0.595871,Snelling Avenue North R,-0.178728,0.163052,0.6431111111845293,Snelling Avenue,4,#DB7460
427,50,44.939328,-93.166965,2025-03-07T00:39:09Z,-0.565051,Snelling Avenue North R,-0.136725,0.109065,0.5914993934493932,Snelling Avenue,4,#DB7460
428,51,44.939379,-93.166964,2025-03-07T00:39:10Z,-0.569874,Snelling Avenue North R,-0.128589,0.121529,0.596708307833903,Snelling Avenue,4,#DB7460
429,52,44.93942,-93.166964,2025-03-07T00:39:11Z,-0.587757,Snelling Avenue North R,-0.167653,0.134845,0.6258985488743363,Snelling Avenue,4,#DB7460
430,53,44.939454,-93.166963,2025-03-07T00:39:12Z,-0.625662,Snelling Avenue North R,-0.150481,0.143538,0.6593183048035297,Snelling Avenue,4,#DB7460
431,54,44.939478,-93.166963,2025-03-07T00:39:13Z,-0.530581,Snelling Avenue North R,-0.144738,0.126702,0.5643745945814712,Snelling Avenue,4,#DB7460
432,55,44.939492,-93.166961,2025-03-07T00:39:14Z,-0.132438,Snelling Avenue North R,0.001008,0.030929,0.13600530485609744,Snelling Avenue,4,#DB7460
433,56,44.9395,-93.166961,2025-03-07T00:39:15Z,0.040454,Snelling Avenue North R,0.044784,0.030239,0.06750207324964173,Snelling Avenue,4,#DB7460
434,57,44.939507,-93.166964,2025-03-07T00:39:16Z,0.1588,Snelling Avenue North R,0.021453,-0.020941,0.16160506393674673,Snelling Avenue,4,#DB7460
435,58,44.93951,-93.166962,2025-03-07T00:39:17Z,0.287492,Snelling Avenue North R,0.084815,-0.041836,0.30264746023219824,Snelling Avenue,4,#DB7460
436,59,44.939512,-93.166962,2025-03-07T00:39:18Z,0.527146,Snelling Avenue North R,0.138952,-0.091584,0.5527912740592058,Snelling Avenue,4,#DB7460
437,60,44.939515,-93.166965,2025-03-07T00:39:19Z,0.697365,Snelling Avenue North R,0.180189,-0.127155,0.7314057786010444,Snelling Avenue,4,#DB7460
438,61,44.939523,-93.166973,2025-03-07T00:39:20Z,0.629461,Snelling Avenue North R,0.158255,-0.116121,0.6593556568249036,Snelling Avenue,4,#DB7460
439,62,44.939527,-93.166969,2025-03-07T00:39:21Z,0.507643,Snelling Avenue North R,0.126312,-0.088792,0.5306035771242029,Snelling Avenue,4,#DB7460
440,63,44.939537,-93.166968,2025-03-07T00:39:22Z,0.367277,Snelling Avenue North R,0.087801,-0.062084,0.3826954838850336,Snelling Avenue,4,#DB7460
441,64,44.939545,-93.166969,2025-03-07T00:39:23Z,0.131911,Snelling Avenue North R,0.032911,-0.015253,0.13680752848801853,Snelling Avenue,4,#DB7460
442,65,44.939547,-93.166968,2025-03-07T00:39:24Z,0.148219,Snelling Avenue North R,0.030917,-0.007822,0.151611069958628,Snelling Avenue,4,#DB7460
443,66,44.939546,-93.166967,2025-03-07T00:39:25Z,0.139511,Snelling Avenue North R,0.030813,-0.012269,0.14339905317330376,Snelling Avenue,4,#DB7460
444,67,44.939545,-93.166967,2025-03-07T00:39:26Z,0.214279,Snelling Avenue North R,0.045922,-0.020164,0.22007023156483477,Snelling Avenue,4,#DB7460
445,68,44.939545,-93.166969,2025-03-07T00:39:27Z,0.256138,Snelling Avenue North R,0.058374,-0.034685,0.2649853734548381,Snelling Avenue,4,#DB7460
446,69,44.939544,-93.166968,2025-03-07T00:39:28Z,0.241692,Snelling Avenue North R,0.053624,-0.030033,0.249384316525719,Snelling Avenue,4,#DB7460
447,70,44.939544,-93.166968,2025-03-07T00:39:29Z,0.222296,Snelling Avenue North R,0.048473,-0.030398,0.2295412419348645,Snelling Avenue,4,#DB7460
448,71,44.939544,-93.166968,2025-03-07T00:39:30Z,0.471574,Snelling Avenue North R,0.108276,-0.076325,0.4898277608272116,Snelling Avenue,4,#DB7460
449,72,44.93954,-93.166969,2025-03-07T00:39:31Z,0.704028,Snelling Avenue North R,0.16189,-0.121914,0.7326164209734859,Snelling Avenue,4,#DB7460
450,73,44.939547,-93.16697,2025-03-07T00:39:32Z,1.472614,Snelling Avenue North R,0.338511,-0.297389,1.5400071127881196,Snelling Avenue,4,#DB7460
451,74,44.939567,-93.166967,2025-03-07T00:39:33Z,1.285682,Snelling Avenue North R,0.288142,-0.262949,1.3435572908845383,Snelling Avenue,4,#DB7460
452,75,44.939607,-93.166974,2025-03-07T00:39:34Z,1.003061,Snelling Avenue North R,0.229043,-0.153545,1.0402731048119047,Snelling Avenue,4,#DB7460
453,76,44.939654,-93.166976,2025-03-07T00:39:35Z,0.784485,Snelling Avenue North R,0.230995,-0.097474,0.8235754889055404,Snelling Avenue,4,#DB7460
454,77,44.939696,-93.166982,2025-03-07T00:39:36Z,0.649609,Snelling Avenue North R,0.12291,-0.139873,0.6757685825117945,Snelling Avenue,4,#DB7460
455,78,44.939765,-93.166975,2025-03-07T00:39:37Z,0.556191,Snelling Avenue North R,0.10819,-0.066528,0.5705080887813949,Snelling Avenue,4,#DB7460
456,79,44.939832,-93.16697,2025-03-07T00:39:38Z,0.408077,Snelling Avenue North R,0.072304,-0.087487,0.4235666199241862,Snelling Avenue,4,#DB7460
457,80,44.939905,-93.16697,2025-03-07T00:39:39Z,0.131619,Snelling Avenue North R,0.060208,0.016715,0.1456981662547611,Snelling Avenue,4,#DB7460
458,81,44.939983,-93.166969,2025-03-07T00:39:40Z,-0.009096,Snelling Avenue North R,0.047986,0.091287,0.10353120196829553,Snelling Avenue,4,#DB7460
459,82,44.940063,-93.166967,2025-03-07T00:39:41Z,-0.047875,Snelling Avenue North R,0.010643,-0.026861,0.055917818224605294,Snelling Avenue,4,#DB7460
460,83,44.940147,-93.166966,2025-03-07T00:39:42Z,0.362656,Snelling Avenue North R,-0.264899,-0.082992,0.4567039813719604,Snelling Avenue,4,#DB7460
461,84,44.940239,-93.166962,2025-03-07T00:39:43Z,0.128185,Snelling Avenue North R,0.169567,-0.103258,0.23631880221006538,Snelling Avenue,4,#DB7460
462,85,44.940336,-93.166965,2025-03-07T00:39:44Z,-0.391562,Snelling Avenue North R,-0.072794,0.057668,0.4024243587358996,Snelling Avenue,4,#DB7460
463,86,44.940432,-93.166968,2025-03-07T00:39:45Z,-0.693685,Snelling Avenue North R,-0.15812,0.147071,0.7265195748677389,Snelling Avenue,4,#DB7460
464,87,44.940527,-93.166968,2025-03-07T00:39:46Z,-0.680964,Snelling Avenue North R,-0.167603,0.168853,0.7213279909403212,Snelling Avenue,4,#DB7460
465,88,44.94062,-93.166965,2025-03-07T00:39:47Z,-0.550466,Snelling Avenue North R,-0.218714,0.14708,0.6103123440927605,Snelling Avenue,4,#DB7460
466,89,44.94071,-93.166962,2025-03-07T00:39:48Z,-0.117344,Snelling Avenue North R,-0.064856,0.090282,0.1616377264007385,Snelling Avenue,4,#DB7460
467,90,44.940803,-93.166964,2025-03-07T00:39:49Z,-0.274678,Snelling Avenue North R,-0.005282,0.041312,0.2778175382368795,Snelling Avenue,4,#DB7460
468,91,44.940894,-93.166966,2025-03-07T00:39:50Z,-0.48679,Snelling Avenue North R,-0.169952,0.13762,0.5336548049104402,Snelling Avenue,4,#DB7460
469,92,44.940986,-93.166967,2025-03-07T00:39:51Z,-0.377314,Snelling Avenue North R,-0.099841,0.08797,0.4000909906221333,Snelling Avenue,4,#DB7460
470,93,44.941074,-93.166967,2025-03-07T00:39:52Z,-0.341586,Snelling Avenue North R,-0.112858,0.165499,0.3959897000693326,Snelling Avenue,4,#DB7460
471,94,44.941164,-93.166965,2025-03-07T00:39:53Z,-0.440618,Snelling Avenue North R,-0.144404,0.149671,0.48723520539981513,Snelling Avenue,4,#DB7460
472,95,44.941251,-93.166964,2025-03-07T00:39:54Z,-0.390219,Snelling Avenue North R,0.034988,0.077485,0.39937320056558623,Snelling Avenue,4,#DB7460
473,96,44.941336,-93.166964,2025-03-07T00:39:55Z,-0.022219,Snelling Avenue North R,-0.142266,0.004433,0.14405884285943713,Snelling Avenue,4,#DB7460
474,97,44.941423,-93.166963,2025-03-07T00:39:56Z,0.146357,Snelling Avenue North R,0.03791,-0.15532,0.21675295141935208,Snelling Avenue,4,#DB7460
475,2,44.934578,-93.166997,2025-03-07T00:27:40Z,0.496115,Snelling Avenue North L,0.192096,0.162789,0.55635530460489,Snelling Avenue,4,#FCAE91
476,3,44.934664,-93.166998,2025-03-07T00:27:41Z,0.47109,Snelling Avenue North L,0.140879,0.40831,0.6391320183193767,Snelling Avenue,4,#FCAE91
477,4,44.934757,-93.167,2025-03-07T00:27:42Z,0.385537,Snelling Avenue North L,0.153158,0.423559,0.5928729862407294,Snelling Avenue,4,#FCAE91
478,5,44.934857,-93.167002,2025-03-07T00:27:43Z,0.044262,Snelling Avenue North L,0.017339,0.383753,0.3866860878981813,Snelling Avenue,4,#FCAE91
479,6,44.934963,-93.167,2025-03-07T00:27:44Z,0.054144,Snelling Avenue North L,0.036863,0.356498,0.3624655535481958,Snelling Avenue,4,#FCAE91
480,7,44.935073,-93.167,2025-03-07T00:27:45Z,-0.186583,Snelling Avenue North L,0.009444,0.363327,0.4085448738559817,Snelling Avenue,4,#FCAE91
481,8,44.935184,-93.167,2025-03-07T00:27:47Z,-0.307214,Snelling Avenue North L,-0.121252,0.361551,0.48969543075364713,Snelling Avenue,4,#FCAE91
482,9,44.935296,-93.167016,2025-03-07T00:27:48Z,-0.330542,Snelling Avenue North L,-6.05e-4,0.395749,0.5156313128486283,Snelling Avenue,4,#FCAE91
483,10,44.935419,-93.167017,2025-03-07T00:27:49Z,-0.374115,Snelling Avenue North L,-0.057698,0.332866,0.5040742667355674,Snelling Avenue,4,#FCAE91
484,11,44.935537,-93.167014,2025-03-07T00:27:50Z,-0.488406,Snelling Avenue North L,-0.087552,0.307072,0.583522910196335,Snelling Avenue,4,#FCAE91
485,12,44.935656,-93.16702,2025-03-07T00:27:51Z,-0.41037,Snelling Avenue North L,-0.099059,0.319639,0.5295142233236044,Snelling Avenue,4,#FCAE91
486,13,44.935778,-93.167021,2025-03-07T00:27:52Z,-0.360015,Snelling Avenue North L,-0.09087,0.329197,0.4962245680475726,Snelling Avenue,4,#FCAE91
487,14,44.935898,-93.167022,2025-03-07T00:27:53Z,-0.372661,Snelling Avenue North L,-0.096417,0.232502,0.4496994983475076,Snelling Avenue,4,#FCAE91
488,15,44.936015,-93.167018,2025-03-07T00:27:54Z,-0.324283,Snelling Avenue North L,-0.005512,0.234013,0.3999399084887629,Snelling Avenue,4,#FCAE91
489,16,44.936135,-93.16702,2025-03-07T00:27:55Z,-0.288027,Snelling Avenue North L,-0.165314,0.200761,0.38806346187962604,Snelling Avenue,4,#FCAE91
490,17,44.936256,-93.167022,2025-03-07T00:27:56Z,-0.177289,Snelling Avenue North L,-0.019272,0.325034,0.3707423642652671,Snelling Avenue,4,#FCAE91
491,18,44.93638,-93.167021,2025-03-07T00:27:57Z,-0.311773,Snelling Avenue North L,-0.08823,0.328436,0.46136443569590413,Snelling Avenue,4,#FCAE91
492,19,44.936503,-93.167017,2025-03-07T00:27:58Z,-0.216034,Snelling Avenue North L,-0.092137,0.266893,0.3555162294101354,Snelling Avenue,4,#FCAE91
493,20,44.93663,-93.167012,2025-03-07T00:27:59Z,-0.243992,Snelling Avenue North L,-0.044054,0.188217,0.3112852230174121,Snelling Avenue,4,#FCAE91
494,21,44.936753,-93.16701,2025-03-07T00:28:00Z,-0.21714,Snelling Avenue North L,-0.074361,0.16387,0.2820154513869763,Snelling Avenue,4,#FCAE91
495,22,44.936874,-93.167015,2025-03-07T00:28:01Z,-0.348485,Snelling Avenue North L,-0.023248,0.175229,0.39075243719009606,Snelling Avenue,4,#FCAE91
496,23,44.936998,-93.167014,2025-03-07T00:28:02Z,-0.288762,Snelling Avenue North L,-0.116034,0.136934,0.3399975031614203,Snelling Avenue,4,#FCAE91
497,24,44.93712,-93.167009,2025-03-07T00:28:02Z,0.011203,Snelling Avenue North L,-0.088615,0.0762,0.11740768899011682,Snelling Avenue,4,#FCAE91
498,25,44.937243,-93.167017,2025-03-07T00:28:03Z,0.04098,Snelling Avenue North L,0.108404,0.122367,0.16853625813159612,Snelling Avenue,4,#FCAE91
499,26,44.937361,-93.167023,2025-03-07T00:28:04Z,-0.142207,Snelling Avenue North L,-0.03816,0.140477,0.20350136112075515,Snelling Avenue,4,#FCAE91
500,27,44.937505,-93.167021,2025-03-07T00:28:05Z,-0.183963,Snelling Avenue North L,-0.031919,0.157217,0.24408685548181408,Snelling Avenue,4,#FCAE91
501,28,44.937634,-93.167011,2025-03-07T00:28:06Z,-0.248304,Snelling Avenue North L,-0.127207,0.130103,0.30783646287274025,Snelling Avenue,4,#FCAE91
502,29,44.93776,-93.167012,2025-03-07T00:28:07Z,-0.200356,Snelling Avenue North L,-0.072364,0.06628,0.2230966463934409,Snelling Avenue,4,#FCAE91
503,30,44.937884,-93.167016,2025-03-07T00:28:08Z,-0.206337,Snelling Avenue North L,-0.13608,0.116107,0.27308159846097285,Snelling Avenue,4,#FCAE91
504,31,44.93801,-93.167017,2025-03-07T00:28:09Z,-0.158713,Snelling Avenue North L,-0.302703,0.117738,0.36149849131358763,Snelling Avenue,4,#FCAE91
505,32,44.938132,-93.166996,2025-03-07T00:28:10Z,-0.034067,Snelling Avenue North L,-0.094513,0.12605,0.16118892690876752,Snelling Avenue,4,#FCAE91
506,33,44.938257,-93.166996,2025-03-07T00:28:11Z,-0.216651,Snelling Avenue North L,-0.015085,0.170873,0.27633818982362895,Snelling Avenue,4,#FCAE91
507,34,44.938359,-93.167002,2025-03-07T00:28:12Z,-0.274662,Snelling Avenue North L,-0.106672,0.147047,0.32930373523086554,Snelling Avenue,4,#FCAE91
