ID,seconds_elapsed,location_latitude,location_longitude,location_local_time,accelerometer_z,street_name,accelerometer_y_new,accelerometer_x_new,geometry,L2_norm
816,44,44.941496,-93.173484,2025-02-19T21:26:59Z,-0.186538,Summit Avenue West,-0.223433,0.12601299999999999,"c(NA, NA)",0.3171718888899204
817,45,44.941496,-93.173655,2025-02-19T21:27:00Z,-0.311104,Summit Avenue West,0.05659,0.20521,"c(NA, NA)",0.3769605695772437
818,46,44.9415,-93.173822,2025-02-19T21:27:01Z,-0.351461,Summit Avenue West,-0.057315,0.68594,"c(NA, NA)",0.7728670825866503
819,47,44.941501,-93.173981,2025-02-19T21:27:02Z,0.002309,Summit Avenue West,-0.15957,1.042485,"c(NA, NA)",1.0546292673759818
820,48,44.941521,-93.174138,2025-02-19T21:27:03Z,0.234992,Summit Avenue West,-0.015858,0.92162,"c(NA, NA)",0.9512392657097372
821,49,44.941548,-93.174294,2025-02-19T21:27:04Z,0.064733,Summit Avenue West,-0.17409,0.284906,"c(NA, NA)",0.3401016292595494
822,50,44.94158,-93.174436,2025-02-19T21:27:05Z,-0.111642,Summit Avenue West,0.14262,-0.466183,"c(NA, NA)",0.5001309728990998
823,51,44.941583,-93.174555,2025-02-19T21:27:06Z,-0.09522,Summit Avenue West,0.042698,-1.055541,"c(NA, NA)",1.0606869332112092
824,52,44.941615,-93.174761,2025-02-19T21:27:07Z,-0.016219,Summit Avenue West,0.127574,-0.784894,"c(NA, NA)",0.795359524160615
825,53,44.941623,-93.174918,2025-02-19T21:27:08Z,0.262246,Summit Avenue West,-0.069843,-0.609654,"c(NA, NA)",0.6673297602242837
826,54,44.941629,-93.175086,2025-02-19T21:27:09Z,0.01512,Summit Avenue West,0.067482,-0.598961,"c(NA, NA)",0.60294005858377
827,55,44.941631,-93.175256,2025-02-19T21:27:10Z,-0.08131,Summit Avenue West,-0.087165,-0.242083,"c(NA, NA)",0.2698392710744676
828,56,44.941632,-93.175434,2025-02-19T21:27:11Z,-0.333463,Summit Avenue West,-0.067414,0.071833,"c(NA, NA)",0.34770993608753836
829,57,44.941632,-93.175587,2025-02-19T21:27:12Z,-0.474179,Summit Avenue West,-0.019447,0.246251,"c(NA, NA)",0.5346620099193509
830,58,44.941643,-93.175746,2025-02-19T21:27:13Z,-0.479511,Summit Avenue West,0.02138,0.222373,"c(NA, NA)",0.5289968380340283
831,59,44.941642,-93.175912,2025-02-19T21:27:14Z,-0.342179,Summit Avenue West,-0.064661,0.0297,"c(NA, NA)",0.3494990743363994
832,60,44.941647,-93.176078,2025-02-19T21:27:15Z,-0.223103,Summit Avenue West,-0.034333,0.016313,"c(NA, NA)",0.2263179565721642
833,61,44.941636,-93.176209,2025-02-19T21:27:16Z,-0.117667,Summit Avenue West,4.9e-5,0.049333,"c(NA, NA)",0.12759024327510313
834,62,44.941637,-93.176354,2025-02-19T21:27:17Z,-0.26772,Summit Avenue West,0.140587,0.22676,"c(NA, NA)",0.3779666659495252
835,63,44.94164,-93.176494,2025-02-19T21:27:18Z,-0.844997,Summit Avenue West,-0.167449,0.293109,"c(NA, NA)",0.9099296585401533
836,64,44.941644,-93.176621,2025-02-19T21:27:19Z,-0.924912,Summit Avenue West,-0.003871,0.340917,"c(NA, NA)",0.9857492547671542
837,65,44.941639,-93.176731,2025-02-19T21:27:20Z,-1.328444,Summit Avenue West,-0.001902,0.365404,"c(NA, NA)",1.3777834234581283
838,66,44.94164,-93.176817,2025-02-19T21:27:21Z,-1.455316,Summit Avenue West,-0.009574,0.494673,"c(NA, NA)",1.5371199361991894
839,67,44.941641,-93.176885,2025-02-19T21:27:22Z,-1.155864,Summit Avenue West,-0.017265,0.385848,"c(NA, NA)",1.2186871402558574
840,68,44.941641,-93.176928,2025-02-19T21:27:23Z,-0.813246,Summit Avenue West,-0.012659,0.301358,"c(NA, NA)",0.8673787817101593
841,69,44.941641,-93.176957,2025-02-19T21:27:24Z,-0.530747,Summit Avenue West,-0.024662,0.167431,"c(NA, NA)",0.5570760558613159
842,70,44.94164,-93.176974,2025-02-19T21:27:25Z,-0.133289,Summit Avenue West,-0.00766,0.075352,"c(NA, NA)",0.15330543703665567
843,71,44.941641,-93.176982,2025-02-19T21:27:26Z,0.048211,Summit Avenue West,0.004183,0.003486,"c(NA, NA)",0.048517524730760944
844,72,44.941639,-93.176986,2025-02-19T21:27:27Z,0.147402,Summit Avenue West,0.001423,-0.013837,"c(NA, NA)",0.14805687117455915
845,73,44.941639,-93.176983,2025-02-19T21:27:28Z,0.577854,Summit Avenue West,-0.003803,-0.13809,"c(NA, NA)",0.5941368160827941
846,1,44.941368,-93.176912,2025-02-19T21:45:55Z,0.598077,Summit Avenue East,0.057972,-0.16432,"c(NA, NA)",0.6229429453112059
847,2,44.941373,-93.176824,2025-02-19T21:45:56Z,0.45094,Summit Avenue East,0.04253,-0.307652,"c(NA, NA)",0.5475449183436917
848,3,44.941374,-93.176723,2025-02-19T21:45:57Z,0.343693,Summit Avenue East,0.105363,-0.339273,"c(NA, NA)",0.49429991760772124
849,4,44.941376,-93.176611,2025-02-19T21:45:58Z,0.171708,Summit Avenue East,0.063363,-0.366222,"c(NA, NA)",0.4094106255545891
850,5,44.941373,-93.176487,2025-02-19T21:45:59Z,-0.166231,Summit Avenue East,0.005364,-0.256071,"c(NA, NA)",0.3053422258679595
851,6,44.941371,-93.176356,2025-02-19T21:46:00Z,-0.154752,Summit Avenue East,0.012435,-0.268038,"c(NA, NA)",0.30975341833949144
852,7,44.941371,-93.176218,2025-02-19T21:46:01Z,-0.194605,Summit Avenue East,0.051108,-0.336012,"c(NA, NA)",0.3916467768704346
853,8,44.941369,-93.176077,2025-02-19T21:46:02Z,-0.224036,Summit Avenue East,-0.031437,-0.332234,"c(NA, NA)",0.40194507711999655
854,9,44.941368,-93.175933,2025-02-19T21:46:03Z,-0.290879,Summit Avenue East,0.002907,-0.382467,"c(NA, NA)",0.48052060245009265
855,10,44.941367,-93.175783,2025-02-19T21:46:04Z,-0.347333,Summit Avenue East,0.063088,-0.177421,"c(NA, NA)",0.3950930521712575
856,11,44.941368,-93.175628,2025-02-19T21:46:05Z,-0.472219,Summit Avenue East,-0.137234,-0.100905,"c(NA, NA)",0.5020017666721901
857,12,44.941368,-93.175472,2025-02-19T21:46:06Z,-0.515087,Summit Avenue East,-0.054801,-0.090372,"c(NA, NA)",0.5258182818750219
858,13,44.941365,-93.175318,2025-02-19T21:46:07Z,-0.520996,Summit Avenue East,-6.82e-4,-0.158513,"c(NA, NA)",0.5445765954473255
859,14,44.941366,-93.175162,2025-02-19T21:46:08Z,-0.467394,Summit Avenue East,-0.013501,-0.318352,"c(NA, NA)",0.5656743092460537
860,15,44.941368,-93.175008,2025-02-19T21:46:09Z,-0.680559,Summit Avenue East,-0.078521,-0.544233,"c(NA, NA)",0.8749375167467675
861,16,44.941372,-93.174851,2025-02-19T21:46:10Z,-0.836763,Summit Avenue East,-0.048642,-0.67753,"c(NA, NA)",1.0777686501438979
862,17,44.94138,-93.174697,2025-02-19T21:46:11Z,-0.733766,Summit Avenue East,-0.066326,-0.864345,"c(NA, NA)",1.135739389145679
863,18,44.941399,-93.174551,2025-02-19T21:46:12Z,-0.525772,Summit Avenue East,0.150426,-0.548526,"c(NA, NA)",0.7745611338919607
864,19,44.941407,-93.174402,2025-02-19T21:46:13Z,-0.03337,Summit Avenue East,0.050288,0.448211,"c(NA, NA)",0.4522560561949392
865,20,44.94143,-93.174258,2025-02-19T21:46:14Z,0.393867,Summit Avenue East,-0.244005,0.922555,"c(NA, NA)",1.032364946004561
866,21,44.94146,-93.174111,2025-02-19T21:46:15Z,0.279499,Summit Avenue East,0.053635,0.800011,"c(NA, NA)",0.8491254349900256
867,22,44.941491,-93.173963,2025-02-19T21:46:16Z,0.2397,Summit Avenue East,-7.4e-4,0.604026,"c(NA, NA)",0.6498492488846932
868,23,44.941495,-93.173806,2025-02-19T21:46:17Z,0.065709,Summit Avenue East,0.008112,0.216002,"c(NA, NA)",0.22592109513943137
869,24,44.941495,-93.173645,2025-02-19T21:46:18Z,0.047566,Summit Avenue East,-0.011966,0.038706,"c(NA, NA)",0.06248090866816838
870,25,44.941495,-93.173481,2025-02-19T21:46:19Z,-0.053812,Summit Avenue East,-0.08316,0.030165,"c(NA, NA)",0.10354344097527375
871,26,44.941493,-93.173314,2025-02-19T21:46:20Z,-0.160244,Summit Avenue East,-0.051498,-0.09302,"c(NA, NA)",0.19230939639029604
872,27,44.941493,-93.173146,2025-02-19T21:46:21Z,-0.124775,Summit Avenue East,-0.102644,-0.05883,"c(NA, NA)",0.17194638775211302
873,28,44.941494,-93.172979,2025-02-19T21:46:22Z,-0.012713,Summit Avenue East,0.026174,-0.065128,"c(NA, NA)",0.07133270658681053
874,29,44.941494,-93.172809,2025-02-19T21:46:23Z,-0.028086,Summit Avenue East,-0.002088,-0.158043,"c(NA, NA)",0.16053277855005188
875,30,44.941493,-93.172638,2025-02-19T21:46:24Z,-0.128925,Summit Avenue East,-0.023978,-0.156429,"c(NA, NA)",0.20412406068369307
876,31,44.941493,-93.172467,2025-02-19T21:46:25Z,-0.027083,Summit Avenue East,-0.133883,-0.035325,"c(NA, NA)",0.14108863243720238
877,32,44.941495,-93.17229,2025-02-19T21:46:26Z,-0.01388,Summit Avenue East,0.064915,-0.02043,"c(NA, NA)",0.06945499640054702
878,33,44.941494,-93.172113,2025-02-19T21:46:27Z,-0.17998,Summit Avenue East,-0.021834,0.002793,"c(NA, NA)",0.18132105450002214
879,34,44.941494,-93.171933,2025-02-19T21:46:28Z,-0.307495,Summit Avenue East,-0.033801,0.073297,"c(NA, NA)",0.3179121464099791
880,35,44.941493,-93.171756,2025-02-19T21:46:29Z,-0.286264,Summit Avenue East,-0.037459,-0.024242,"c(NA, NA)",0.28972043238439366
881,36,44.941491,-93.17158,2025-02-19T21:46:30Z,-0.262838,Summit Avenue East,-0.06206,0.007705,"c(NA, NA)",0.27017517441282424
882,37,44.941491,-93.171406,2025-02-19T21:46:31Z,-0.288854,Summit Avenue East,-0.029915,-0.071643,"c(NA, NA)",0.2991057672295872
883,38,44.941491,-93.171235,2025-02-19T21:46:32Z,-0.05654,Summit Avenue East,-0.012841,-0.101827,"c(NA, NA)",0.11717679296686695
884,39,44.94149,-93.171067,2025-02-19T21:46:33Z,-0.030325,Summit Avenue East,-0.099627,-0.097495,"c(NA, NA)",0.1426548974939171
885,40,44.941492,-93.170894,2025-02-19T21:46:34Z,-0.005872,Summit Avenue East,-0.073546,-0.001899,"c(NA, NA)",0.07380447615829273
886,41,44.941494,-93.170721,2025-02-19T21:46:35Z,-0.1336,Summit Avenue East,0.098547,0.054748,"c(NA, NA)",0.17480793664190422
887,42,44.941495,-93.170547,2025-02-19T21:46:36Z,-0.048015,Summit Avenue East,-0.210861,0.128344,"c(NA, NA)",0.2514756128971555
888,43,44.941495,-93.170373,2025-02-19T21:46:37Z,-0.128718,Summit Avenue East,0.092459,-0.033853,"c(NA, NA)",0.16205868015629402
889,44,44.941494,-93.170202,2025-02-19T21:46:38Z,-0.202601,Summit Avenue East,-0.078608,0.013995,"c(NA, NA)",0.21776648706814372
890,45,44.941495,-93.170032,2025-02-19T21:46:39Z,-0.222714,Summit Avenue East,0.034446,-0.027871,"c(NA, NA)",0.22707894079592672
891,46,44.941496,-93.169866,2025-02-19T21:46:40Z,0.032215,Summit Avenue East,0.035628,-0.024051,"c(NA, NA)",0.05371788538280337
892,47,44.941494,-93.169698,2025-02-19T21:46:41Z,0.053003,Summit Avenue East,-0.073765,-0.084973,"c(NA, NA)",0.12438249058046714
893,48,44.941494,-93.169528,2025-02-19T21:46:42Z,0.077592,Summit Avenue East,0.055572,-0.045985,"c(NA, NA)",0.10594048269193415
894,49,44.941493,-93.169355,2025-02-19T21:46:43Z,0.077631,Summit Avenue East,-0.031888,0.048586,"c(NA, NA)",0.09697430639607586
895,50,44.941492,-93.169183,2025-02-19T21:46:44Z,-0.085754,Summit Avenue East,0.138348,0.084457,"c(NA, NA)",0.18337639561568442
896,51,44.94149,-93.169011,2025-02-19T21:46:45Z,-0.399185,Summit Avenue East,-0.02534,0.113256,"c(NA, NA)",0.4157134846994983
897,52,44.941487,-93.16884,2025-02-19T21:46:46Z,-0.390806,Summit Avenue East,-0.025687,0.099011,"c(NA, NA)",0.4039707040442413
898,53,44.941487,-93.168677,2025-02-19T21:46:47Z,-0.409262,Summit Avenue East,-0.027356,0.015062,"c(NA, NA)",0.41045170145097465
899,54,44.941484,-93.168518,2025-02-19T21:46:48Z,-0.374055,Summit Avenue East,-0.061451,0.054017,"c(NA, NA)",0.3828984261067157
900,55,44.941486,-93.168367,2025-02-19T21:46:49Z,-0.337568,Summit Avenue East,-0.010197,0.167922,"c(NA, NA)",0.37716565527232193
901,56,44.941485,-93.16822,2025-02-19T21:46:50Z,-0.43084,Summit Avenue East,-0.14828,0.110579,"c(NA, NA)",0.46886861618261466
902,57,44.941484,-93.168081,2025-02-19T21:46:51Z,-0.481314,Summit Avenue East,-0.074514,0.14691,"c(NA, NA)",0.5087219779919087
903,58,44.941482,-93.167948,2025-02-19T21:46:52Z,-0.99268,Summit Avenue East,-0.147779,0.200152,"c(NA, NA)",1.0233831337016455
904,59,44.941481,-93.167829,2025-02-19T21:46:53Z,-0.990054,Summit Avenue East,-0.129713,0.259256,"c(NA, NA)",1.0316230216610134
905,60,44.94148,-93.167727,2025-02-19T21:46:54Z,-1.175687,Summit Avenue East,-0.159949,0.279054,"c(NA, NA)",1.2188907824272033
906,61,44.941479,-93.16764,2025-02-19T21:46:55Z,-1.032176,Summit Avenue East,-0.103949,0.28174,"c(NA, NA)",1.074974472802494
907,62,44.941479,-93.167578,2025-02-19T21:46:56Z,-0.618435,Summit Avenue East,-0.078197,0.139003,"c(NA, NA)",0.6386692837791715
908,63,44.94148,-93.167533,2025-02-19T21:46:57Z,-0.415536,Summit Avenue East,-0.065566,0.100973,"c(NA, NA)",0.43262525860263873
909,64,44.94148,-93.167497,2025-02-19T21:46:58Z,-0.099497,Summit Avenue East,-0.020032,-0.005339,"c(NA, NA)",0.10163384748202736
910,65,44.941478,-93.167475,2025-02-19T21:46:59Z,0.207073,Summit Avenue East,0.007657,-0.047446,"c(NA, NA)",0.21257699756558798
911,66,44.941476,-93.16746,2025-02-19T21:47:00Z,0.303833,Summit Avenue East,0.01451,-0.089416,"c(NA, NA)",0.31704929119144865
912,67,44.941475,-93.167449,2025-02-19T21:47:01Z,0.235601,Summit Avenue East,0.014974,-0.053788,"c(NA, NA)",0.24212641495921092
913,68,44.941476,-93.167442,2025-02-19T21:47:02Z,0.19935,Summit Avenue East,0.006837,-0.056766,"c(NA, NA)",0.20738742928393705
914,69,44.941476,-93.167438,2025-02-19T21:47:03Z,0.450583,Summit Avenue East,0.031566,-0.120152,"c(NA, NA)",0.4673948602081542
915,70,44.941478,-93.16744,2025-02-19T21:47:04Z,0.43961,Summit Avenue East,0.027899,-0.120282,"c(NA, NA)",0.4566213593613422
916,71,44.94148,-93.167441,2025-02-19T21:47:05Z,0.411769,Summit Avenue East,0.027708,-0.106545,"c(NA, NA)",0.4262314859908874
917,1,44.941741,-93.167282,2025-02-19T21:56:45Z,0.996203,Summit Avenue West S,0.098362,-0.193463,"c(NA, NA)",1.0195702195641063
918,2,44.941701,-93.167356,2025-02-19T21:56:46Z,0.530557,Summit Avenue West S,-0.013383,-0.220299,"c(NA, NA)",0.5746316075008405
919,3,44.941701,-93.167434,2025-02-19T21:56:47Z,-0.027834,Summit Avenue West S,0.058039,-0.120146,"c(NA, NA)",0.13630230516392597
920,4,44.941702,-93.167518,2025-02-19T21:56:48Z,0.073167,Summit Avenue West S,0.127396,-0.214088,"c(NA, NA)",0.25964749651980085
921,5,44.941702,-93.167606,2025-02-19T21:56:49Z,-0.00356,Summit Avenue West S,-0.014808,-0.188465,"c(NA, NA)",0.18907936611116508
922,6,44.941702,-93.167701,2025-02-19T21:56:50Z,-0.025407,Summit Avenue West S,0.020613,-0.166702,"c(NA, NA)",0.16988221867517506
923,7,44.941703,-93.167801,2025-02-19T21:56:51Z,-0.200925,Summit Avenue West S,-0.039473,-0.23733,"c(NA, NA)",0.3134557420976684
924,8,44.941703,-93.167907,2025-02-19T21:56:52Z,-0.329632,Summit Avenue West S,-0.103607,-0.097662,"c(NA, NA)",0.3590675871155735
925,9,44.941716,-93.168015,2025-02-19T21:56:53Z,-0.172186,Summit Avenue West S,-0.148028,-0.177016,"c(NA, NA)",0.2879148687303245
926,10,44.941716,-93.168121,2025-02-19T21:56:54Z,-0.257445,Summit Avenue West S,-0.013583,-0.18852,"c(NA, NA)",0.3193778582087368
927,11,44.941714,-93.168237,2025-02-19T21:56:55Z,-0.378206,Summit Avenue West S,-0.08972,-0.099755,"c(NA, NA)",0.4012985383240263
928,12,44.941714,-93.168354,2025-02-19T21:56:56Z,-0.447252,Summit Avenue West S,-0.093527,0.05025,"c(NA, NA)",0.45968110003892915
929,13,44.941714,-93.168467,2025-02-19T21:56:57Z,-0.335037,Summit Avenue West S,-0.119792,-0.046409,"c(NA, NA)",0.35882267196207096
930,14,44.941703,-93.168588,2025-02-19T21:56:58Z,-0.643069,Summit Avenue West S,-0.07689,-0.057343,"c(NA, NA)",0.6501830746105285
931,15,44.941705,-93.168685,2025-02-19T21:56:59Z,-1.072794,Summit Avenue West S,-0.264341,0.123542,"c(NA, NA)",1.1117669524144886
932,16,44.941714,-93.168792,2025-02-19T21:57:00Z,-1.466933,Summit Avenue West S,-0.386125,0.191287,"c(NA, NA)",1.5289132279115778
933,17,44.941709,-93.168873,2025-02-19T21:57:01Z,-1.796184,Summit Avenue West S,-0.413987,0.270159,"c(NA, NA)",1.862967547571884
934,18,44.941708,-93.168962,2025-02-19T21:57:02Z,-1.694299,Summit Avenue West S,-0.355449,0.234702,"c(NA, NA)",1.7470197828891347
935,19,44.941708,-93.169002,2025-02-19T21:57:03Z,-1.551676,Summit Avenue West S,-0.351652,0.222753,"c(NA, NA)",1.6065417632570278
936,20,44.941714,-93.16901,2025-02-19T21:57:04Z,-0.750382,Summit Avenue West S,-0.157656,0.091392,"c(NA, NA)",0.7721923710604761
937,21,44.941713,-93.169007,2025-02-19T21:57:05Z,0.754816,Summit Avenue West S,0.153437,-0.184766,"c(NA, NA)",0.792103895698664
938,22,44.94171,-93.168988,2025-02-19T21:57:06Z,1.644206,Summit Avenue West S,0.402363,-0.384031,"c(NA, NA)",1.7357387946249287
939,23,44.941708,-93.169013,2025-02-19T21:57:07Z,1.36219,Summit Avenue West S,0.293249,-0.259996,"c(NA, NA)",1.4174464688717525
940,24,44.941708,-93.169047,2025-02-19T21:57:08Z,1.301562,Summit Avenue West S,0.176551,-0.319065,"c(NA, NA)",1.3516790927102484
941,25,44.941707,-93.169124,2025-02-19T21:57:09Z,1.417648,Summit Avenue West S,0.243602,-0.295444,"c(NA, NA)",1.4684532486408957
942,26,44.941706,-93.169213,2025-02-19T21:57:10Z,0.936696,Summit Avenue West S,0.122215,-0.224739,"c(NA, NA)",0.9710012980228193
943,27,44.941708,-93.169294,2025-02-19T21:57:11Z,0.685406,Summit Avenue West S,0.227542,-0.220261,"c(NA, NA)",0.7550308965340424
944,28,44.941709,-93.169393,2025-02-19T21:57:12Z,0.281341,Summit Avenue West S,-0.003225,-0.048092,"c(NA, NA)",0.28544001010720277
945,29,44.941713,-93.169515,2025-02-19T21:57:13Z,0.154776,Summit Avenue West S,-0.070736,-0.005441,"c(NA, NA)",0.17026096544128955
946,30,44.941716,-93.169627,2025-02-19T21:57:14Z,-0.377593,Summit Avenue West S,-0.036694,0.110472,"c(NA, NA)",0.3951290752007501
947,31,44.941707,-93.169744,2025-02-19T21:57:15Z,-0.467565,Summit Avenue West S,-0.01747,-0.029231,"c(NA, NA)",0.4688034572035492
948,32,44.94171,-93.169857,2025-02-19T21:57:16Z,-0.277658,Summit Avenue West S,-0.264714,0.071665,"c(NA, NA)",0.3902606039366516
949,33,44.941713,-93.169966,2025-02-19T21:57:17Z,-0.262994,Summit Avenue West S,-0.075706,-0.032695,"c(NA, NA)",0.2756196754533319
950,34,44.941711,-93.170072,2025-02-19T21:57:18Z,-0.263311,Summit Avenue West S,-0.010861,0.080401,"c(NA, NA)",0.27552670440993554
951,35,44.941713,-93.17018,2025-02-19T21:57:19Z,-0.343088,Summit Avenue West S,-0.095638,0.027705,"c(NA, NA)",0.35724441187092065
952,36,44.941711,-93.170287,2025-02-19T21:57:20Z,-0.290728,Summit Avenue West S,-0.084679,0.038148,"c(NA, NA)",0.30520251134124043
953,37,44.941711,-93.170387,2025-02-19T21:57:21Z,-0.4161,Summit Avenue West S,-0.116113,0.131479,"c(NA, NA)",0.45156191846744564
954,38,44.941716,-93.170484,2025-02-19T21:57:22Z,-0.921715,Summit Avenue West S,-0.248111,0.138149,"c(NA, NA)",0.9644701943279532
955,39,44.941712,-93.170571,2025-02-19T21:57:23Z,-1.427767,Summit Avenue West S,-0.352082,0.257647,"c(NA, NA)",1.4929374794752794
956,40,44.941713,-93.170643,2025-02-19T21:57:24Z,-1.649195,Summit Avenue West S,-0.353224,0.311568,"c(NA, NA)",1.7151343856459178
957,41,44.941715,-93.170689,2025-02-19T21:57:25Z,-1.580475,Summit Avenue West S,-0.393213,0.304837,"c(NA, NA)",1.656937924474843
958,42,44.941715,-93.170713,2025-02-19T21:57:26Z,-0.773081,Summit Avenue West S,-0.156207,0.123609,"c(NA, NA)",0.7983320388729241
959,43,44.941715,-93.170706,2025-02-19T21:57:27Z,1.041575,Summit Avenue West S,0.227731,-0.213198,"c(NA, NA)",1.0872871176418857
960,44,44.941717,-93.170722,2025-02-19T21:57:28Z,1.981775,Summit Avenue West S,0.499921,-0.360886,"c(NA, NA)",2.0754738885040207
961,45,44.941716,-93.170776,2025-02-19T21:57:29Z,1.16083,Summit Avenue West S,0.302772,-0.298861,"c(NA, NA)",1.2363312946799494
962,46,44.941716,-93.170834,2025-02-19T21:57:30Z,1.123466,Summit Avenue West S,0.101029,-0.388098,"c(NA, NA)",1.1928967975483042
963,47,44.941713,-93.170902,2025-02-19T21:57:31Z,0.910213,Summit Avenue West S,-0.009483,-0.266972,"c(NA, NA)",0.9486051240858865
964,48,44.941709,-93.170982,2025-02-19T21:57:32Z,0.390353,Summit Avenue West S,0.103138,-0.001893,"c(NA, NA)",0.40375301249897816
965,49,44.941705,-93.171065,2025-02-19T21:57:33Z,0.166084,Summit Avenue West S,-0.006702,0.103573,"c(NA, NA)",0.1958473338827976
966,50,44.941701,-93.17115,2025-02-19T21:57:34Z,0.155808,Summit Avenue West S,-0.035058,0.129637,"c(NA, NA)",0.2056962517816015
967,51,44.941698,-93.171237,2025-02-19T21:57:35Z,0.019041,Summit Avenue West S,0.122841,0.012355,"c(NA, NA)",0.12492044263049984
968,52,44.941697,-93.171327,2025-02-19T21:57:36Z,-0.052672,Summit Avenue West S,-0.00568,0.028957,"c(NA, NA)",0.06037474499325028
969,53,44.941695,-93.171417,2025-02-19T21:57:37Z,0.071588,Summit Avenue West S,-0.084575,0.060055,"c(NA, NA)",0.12603323130825456
970,54,44.941693,-93.171507,2025-02-19T21:57:38Z,0.020917,Summit Avenue West S,-0.08667,0.023604,"c(NA, NA)",0.09222992250349124
971,55,44.941693,-93.1716,2025-02-19T21:57:39Z,0.012558,Summit Avenue West S,0.026937,0.065209,"c(NA, NA)",0.07166253563752821
972,56,44.941685,-93.171693,2025-02-19T21:57:40Z,0.12378,Summit Avenue West S,-0.131917,0.087203,"c(NA, NA)",0.2008181926469811
973,57,44.941683,-93.171778,2025-02-19T21:57:41Z,0.030345,Summit Avenue West S,0.10554,0.141352,"c(NA, NA)",0.1789969232389205
974,58,44.941697,-93.171887,2025-02-19T21:57:42Z,-0.016765,Summit Avenue West S,-0.020821,-0.155424,"c(NA, NA)",0.1577060526485905
975,59,44.941702,-93.171989,2025-02-19T21:57:43Z,-0.030944,Summit Avenue West S,-0.055478,-0.078577,"c(NA, NA)",0.10104298367031726
976,60,44.941704,-93.172092,2025-02-19T21:57:44Z,-0.285878,Summit Avenue West S,0.039127,-0.261444,"c(NA, NA)",0.38937143982192635
977,61,44.941695,-93.172186,2025-02-19T21:57:45Z,-0.308088,Summit Avenue West S,-0.111077,0.08589,"c(NA, NA)",0.338575556963287
978,62,44.9417,-93.172296,2025-02-19T21:57:46Z,-0.268588,Summit Avenue West S,-0.113048,0.083619,"c(NA, NA)",0.3031690967249136
979,63,44.941698,-93.172393,2025-02-19T21:57:47Z,0.115187,Summit Avenue West S,-0.119146,-0.05927,"c(NA, NA)",0.17600212267185872
980,64,44.941698,-93.172491,2025-02-19T21:57:48Z,0.148463,Summit Avenue West S,0.105481,0.091801,"c(NA, NA)",0.2039483447616087
981,65,44.941698,-93.172593,2025-02-19T21:57:49Z,0.250279,Summit Avenue West S,0.065144,0.245953,"c(NA, NA)",0.3568980201486133
982,66,44.941697,-93.172702,2025-02-19T21:57:50Z,0.23779,Summit Avenue West S,-0.020873,-0.082195,"c(NA, NA)",0.25245947051754664
983,67,44.941701,-93.172814,2025-02-19T21:57:51Z,0.183991,Summit Avenue West S,-0.009009,-0.071631,"c(NA, NA)",0.19764829957022145
984,68,44.941703,-93.172935,2025-02-19T21:57:52Z,-0.058549,Summit Avenue West S,0.041848,-0.071322,"c(NA, NA)",0.10132160771030037
985,69,44.941704,-93.173046,2025-02-19T21:57:53Z,-0.031814,Summit Avenue West S,-0.03186,-0.189008,"c(NA, NA)",0.19429671705924423
986,70,44.941707,-93.173168,2025-02-19T21:57:54Z,0.005466,Summit Avenue West S,-0.007314,-0.040648,"c(NA, NA)",0.04166091280805066
987,71,44.941709,-93.173287,2025-02-19T21:57:55Z,-0.069333,Summit Avenue West S,0.122773,0.068242,"c(NA, NA)",0.15664368797369396
988,72,44.941708,-93.173408,2025-02-19T21:57:56Z,0.072386,Summit Avenue West S,-0.325079,-0.01656,"c(NA, NA)",0.3334521297532826
989,73,44.94171,-93.173533,2025-02-19T21:57:57Z,-0.20069,Summit Avenue West S,-0.055202,0.199164,"c(NA, NA)",0.2880799121771596
990,74,44.941713,-93.173655,2025-02-19T21:57:58Z,-0.422441,Summit Avenue West S,-0.081643,2.58e-4,"c(NA, NA)",0.4302581138037957
991,75,44.941714,-93.17377,2025-02-19T21:57:59Z,-0.789264,Summit Avenue West S,-0.127152,0.229154,"c(NA, NA)",0.8316350452668526
992,76,44.941717,-93.173882,2025-02-19T21:58:00Z,-1.491198,Summit Avenue West S,-0.397415,0.017006,"c(NA, NA)",1.543340325872748
993,77,44.941716,-93.173978,2025-02-19T21:58:01Z,-1.84235,Summit Avenue West S,-0.403295,0.0342,"c(NA, NA)",1.8862847132723628
994,78,44.941711,-93.174047,2025-02-19T21:58:02Z,-1.616472,Summit Avenue West S,-0.362459,0.120277,"c(NA, NA)",1.6609710443574865
995,1,44.941338,-93.17458,2025-02-19T22:00:25Z,-0.33131,Summit Avenue East S,-0.202792,0.363553,"c(NA, NA)",0.5320354266146193
996,2,44.94133,-93.174464,2025-02-19T22:00:26Z,-0.402631,Summit Avenue East S,-0.11007,0.039503,"c(NA, NA)",0.4192703353088554
997,3,44.941321,-93.174349,2025-02-19T22:00:27Z,-0.493432,Summit Avenue East S,-0.104407,-0.015464,"c(NA, NA)",0.5045939908173699
998,4,44.941312,-93.174242,2025-02-19T22:00:28Z,-0.120358,Summit Avenue East S,-0.018334,-0.224124,"c(NA, NA)",0.25505636846783497
999,5,44.941305,-93.174134,2025-02-19T22:00:29Z,-0.026526,Summit Avenue East S,-0.025296,-0.234649,"c(NA, NA)",0.23749456729154877
