ID,seconds_elapsed,location_latitude,location_longitude,location_local_time,accelerometer_z,street_name,accelerometer_y_new,accelerometer_x_new,L2_norm
212,18,44.940244,-93.167075,2025-03-28T02:46:36Z,-0.126826,Snelling Avenue South L,-0.028921,-0.068028,0.14679600573925708
213,19,44.940246,-93.167075,2025-03-28T02:46:37Z,0.311024,Snelling Avenue South L,0.070985,-0.139513,0.34819344619047615
214,20,44.94025,-93.16707,2025-03-28T02:46:38Z,0.306434,Snelling Avenue South L,0.071996,-0.140834,0.344846974653976
215,21,44.94025,-93.167068,2025-03-28T02:46:39Z,0.30786,Snelling Avenue South L,0.071223,-0.124863,0.33976648465968506
216,22,44.940247,-93.167069,2025-03-28T02:46:40Z,0.294868,Snelling Avenue South L,0.069531,-0.122672,0.32684876773364163
217,23,44.940245,-93.16707,2025-03-28T02:46:41Z,0.268576,Snelling Avenue South L,0.061756,-0.110104,0.2967655002320856
218,24,44.940246,-93.167068,2025-03-28T02:46:42Z,0.250522,Snelling Avenue South L,0.055813,-0.100091,0.2754896944243106
219,25,44.940245,-93.167068,2025-03-28T02:46:43Z,0.226415,Snelling Avenue South L,0.051778,-0.099295,0.25259495350065886
220,26,44.940245,-93.167068,2025-03-28T02:46:44Z,0.463435,Snelling Avenue South L,0.104869,-0.134346,0.49377966149083136
221,27,44.940238,-93.167073,2025-03-28T02:46:45Z,1.015381,Snelling Avenue South L,0.224889,-0.247185,1.068959335852866
222,28,44.940225,-93.167073,2025-03-28T02:46:46Z,1.564579,Snelling Avenue South L,0.349117,-0.360694,1.6431342880501276
223,29,44.940198,-93.167074,2025-03-28T02:46:47Z,1.287957,Snelling Avenue South L,0.271911,-0.301551,1.3504450493711322
224,30,44.940157,-93.167076,2025-03-28T02:46:48Z,1.016017,Snelling Avenue South L,0.217977,-0.228609,1.063986180219931
225,31,44.940109,-93.167072,2025-03-28T02:46:49Z,0.75073,Snelling Avenue South L,0.15784,-0.212201,0.7959511686661438
226,32,44.94005,-93.167071000000007,2025-03-28T02:46:50Z,0.750052,Snelling Avenue South L,0.126332,-0.117721,0.7696726646886974
227,33,44.939982,-93.167072,2025-03-28T02:46:51Z,0.646424,Snelling Avenue South L,0.208605,-0.105843,0.6874465611594839
228,34,44.939908,-93.167071000000007,2025-03-28T02:46:52Z,0.686447,Snelling Avenue South L,0.140423,-0.018716,0.7009125419009137
229,35,44.939825,-93.167072,2025-03-28T02:46:53Z,0.510095,Snelling Avenue South L,0.154125,-0.103076,0.5427486401880708
230,36,44.939733,-93.167075,2025-03-28T02:46:54Z,0.350104,Snelling Avenue South L,0.098287,-0.1285,0.38567524575087786
231,37,44.939635,-93.167076,2025-03-28T02:46:55Z,0.145047,Snelling Avenue South L,0.021737,-0.15745,0.2151781398702015
232,38,44.939532,-93.167075,2025-03-28T02:46:56Z,0.162624,Snelling Avenue South L,0.104333,-0.049346,0.1994165689730921
233,39,44.939423,-93.167077,2025-03-28T02:46:57Z,0.162502,Snelling Avenue South L,0.030428,-0.070494,0.17972803683343344
234,40,44.939306,-93.167079,2025-03-28T02:46:58Z,0.091275,Snelling Avenue South L,0.008699,-0.155777,0.1807574948791889
235,41,44.939186,-93.167078,2025-03-28T02:46:59Z,-0.024474,Snelling Avenue South L,-0.015747,0.017004,0.03370579625227685
236,42,44.939063,-93.167076,2025-03-28T02:47:00Z,-0.163865,Snelling Avenue South L,-0.012077,0.040299,0.16917919953410349
237,43,44.938933,-93.167078,2025-03-28T02:47:01Z,-0.329827,Snelling Avenue South L,-0.055274,-0.118692,0.3548645598943349
238,44,44.938805,-93.167076,2025-03-28T02:47:02Z,-0.469352,Snelling Avenue South L,-0.13269,0.124915,0.5034895165035712
239,45,44.938677,-93.167076,2025-03-28T02:47:03Z,-0.451353,Snelling Avenue South L,-0.077302,0.118505,0.4730101107143483
240,46,44.938548,-93.16708,2025-03-28T02:47:04Z,-0.398441,Snelling Avenue South L,-0.095347,0.006752,0.40974610479417617
241,47,44.938415,-93.167082,2025-03-28T02:47:05Z,-0.377597,Snelling Avenue South L,-0.076303,1.9e-5,0.38522933764058004
242,48,44.938282,-93.167082,2025-03-28T02:47:06Z,-0.340252,Snelling Avenue South L,-0.0932,0.03719,0.35474041157443564
243,49,44.93815,-93.167082,2025-03-28T02:47:07Z,-0.38311,Snelling Avenue South L,-0.053629,0.101192,0.3998614292539355
244,50,44.938019,-93.167078,2025-03-28T02:47:08Z,-0.307432,Snelling Avenue South L,-0.195435,0.088541,0.37489836293320883
245,51,44.937885,-93.167079,2025-03-28T02:47:09Z,-0.279052,Snelling Avenue South L,-0.221845,-0.026674,0.3574866780804566
246,52,44.93775,-93.167079,2025-03-28T02:47:10Z,-0.190853,Snelling Avenue South L,-0.145083,0.032425,0.24192008003264218
247,53,44.937615,-93.167081,2025-03-28T02:47:11Z,-0.280337,Snelling Avenue South L,-0.0493,-0.02198,0.2854863288653241
248,54,44.937479,-93.167084,2025-03-28T02:47:12Z,-0.231793,Snelling Avenue South L,-0.063074,0.083909,0.25445440575081424
249,55,44.937344,-93.167084,2025-03-28T02:47:13Z,-0.250877,Snelling Avenue South L,-0.065253,0.09185,0.2750157188925753
250,56,44.93721,-93.167084,2025-03-28T02:47:14Z,-0.252331,Snelling Avenue South L,-0.076296,-0.01027,0.26381335462216465
251,57,44.937071,-93.167089,2025-03-28T02:47:15Z,-0.333773,Snelling Avenue South L,-0.006254,0.008578,0.3339417765554349
252,58,44.936932,-93.167094,2025-03-28T02:47:16Z,-0.150614,Snelling Avenue South L,-0.069472,-0.044985,0.17185629463304508
253,59,44.936795,-93.167092,2025-03-28T02:47:17Z,-0.154125,Snelling Avenue South L,-0.004204,-0.016994,0.15511603810373706
254,60,44.936658,-93.167092,2025-03-28T02:47:18Z,-0.119206,Snelling Avenue South L,-0.029622,-0.013172,0.12353556129309488
255,61,44.936517,-93.167092,2025-03-28T02:47:19Z,-0.121051,Snelling Avenue South L,-0.034118,-0.010028,0.126166331915452
256,62,44.936376,-93.167094,2025-03-28T02:47:20Z,-0.141983,Snelling Avenue South L,-0.05784,0.106747,0.18681423901298316
257,63,44.936237,-93.167095,2025-03-28T02:47:21Z,-0.37046,Snelling Avenue South L,-0.132195,0.146064,0.4195841056582101
258,64,44.936101,-93.167097,2025-03-28T02:47:22Z,-0.333956,Snelling Avenue South L,-0.018918,0.13903,0.36223451182900834
259,65,44.935967,-93.1671,2025-03-28T02:47:23Z,-0.119706,Snelling Avenue South L,-0.058284,-0.066497,0.14882339231787456
260,66,44.935834,-93.167099,2025-03-28T02:47:24Z,-0.053065,Snelling Avenue South L,0.00286,-0.079504,0.09562928338641884
261,67,44.935699,-93.1671,2025-03-28T02:47:25Z,-0.033346,Snelling Avenue South L,-0.044634,-0.111192,0.12436965279359752
262,68,44.935564,-93.167099,2025-03-28T02:47:26Z,-0.074586,Snelling Avenue South L,0.013955,-0.030914,0.08193588235321568
263,69,44.93543,-93.167098,2025-03-28T02:47:27Z,-0.411895,Snelling Avenue South L,-0.093794,0.143444,0.44612889011697054
264,70,44.9353,-93.167098,2025-03-28T02:47:28Z,-0.207413,Snelling Avenue South L,-0.055674,0.043209,0.21905881522093557
265,71,44.935171,-93.167097,2025-03-28T02:47:29Z,-0.235311,Snelling Avenue South L,-0.042423,-0.014541,0.23954627596980085
266,72,44.935044,-93.167098,2025-03-28T02:47:30Z,-0.345647,Snelling Avenue South L,-0.074190999999999993,-0.026617,0.35452026427131067
267,73,44.934918,-93.167098,2025-03-28T02:47:31Z,-0.583753,Snelling Avenue South L,-0.105467,-0.002873,0.5932108455068905
268,74,44.934799,-93.1671,2025-03-28T02:47:32Z,-1.015049,Snelling Avenue South L,-0.260659,-0.452214,1.1413873525135978
269,75,44.93469,-93.167088,2025-03-28T02:47:33Z,-1.170087,Snelling Avenue South L,-0.277455,-0.450707,1.2842202554246684
270,76,44.934594,-93.167066,2025-03-28T02:47:34Z,-1.514697,Snelling Avenue South L,-0.335072,0.421013,1.6074303074043366
271,77,44.934514,-93.167052,2025-03-28T02:47:35Z,-1.605363,Snelling Avenue South L,-0.374767,0.847872,1.8537873649483105
272,78,44.93445,-93.167048,2025-03-28T02:47:36Z,-0.698473,Snelling Avenue South L,-0.160833,0.476381,0.8606222416246282
273,1,44.934379,-93.16699,2025-03-28T02:50:54Z,0.668766,Snelling Avenue North R,0.114764,0.222641,0.7141342684208621
274,2,44.93444,-93.166988,2025-03-28T02:50:55Z,0.522308,Snelling Avenue North R,0.088338,-0.22169,0.5742435939633981
275,3,44.934507,-93.16699,2025-03-28T02:50:56Z,0.645256,Snelling Avenue North R,0.20099,-0.310064,0.7435670579927544
276,4,44.93458,-93.166988,2025-03-28T02:50:57Z,0.532183,Snelling Avenue North R,0.12994,-0.366009,0.6588366543916633
277,5,44.934663,-93.166983,2025-03-28T02:50:58Z,0.288284,Snelling Avenue North R,0.096745,-0.304908,0.43062297679640826
278,6,44.934758,-93.166981,2025-03-28T02:50:59Z,0.009884,Snelling Avenue North R,-0.002149,-0.227676,0.22790057620155327
279,7,44.934858,-93.16698,2025-03-28T02:51:00Z,0.028565,Snelling Avenue North R,-0.024323,-0.146653,0.15137592266605676
280,8,44.934959,-93.166983,2025-03-28T02:51:01Z,-0.260071,Snelling Avenue North R,0.034193,-0.186626,0.32192444791596675
281,9,44.935065,-93.166983,2025-03-28T02:51:02Z,-0.36646,Snelling Avenue North R,-0.191482,-0.085701,0.4222593389434981
282,10,44.935174,-93.166983,2025-03-28T02:51:03Z,-0.396032,Snelling Avenue North R,0.010896,-0.04778,0.399052623396965
283,11,44.935285,-93.166983,2025-03-28T02:51:04Z,-0.471648,Snelling Avenue North R,-0.096633,-0.09728,0.4911752955849877
284,12,44.935395,-93.166984,2025-03-28T02:51:05Z,-0.420257,Snelling Avenue North R,-0.081009,-0.165835,0.45899853088544845
285,13,44.93551,-93.166981,2025-03-28T02:51:06Z,-0.410838,Snelling Avenue North R,-0.08771,-0.160078,0.4495618671862639
286,14,44.935625,-93.16698,2025-03-28T02:51:07Z,-0.408201,Snelling Avenue North R,-0.113447,-0.024976,0.42440791555530627
287,15,44.935742,-93.16698,2025-03-28T02:51:08Z,-0.433904,Snelling Avenue North R,0.02019,0.047049,0.4369140942073167
288,16,44.935859,-93.166981,2025-03-28T02:51:09Z,-0.425431,Snelling Avenue North R,-0.196629,-0.065141,0.4731784539505154
289,17,44.935974,-93.166982,2025-03-28T02:51:10Z,-0.287071,Snelling Avenue North R,0.002309,-0.1151,0.30929452067891533
290,18,44.936091,-93.166984,2025-03-28T02:51:11Z,-0.184348,Snelling Avenue North R,-0.220925,0.07338,0.2969455592006724
291,19,44.936209,-93.166981,2025-03-28T02:51:12Z,-0.158354,Snelling Avenue North R,0.10786,-0.038261,0.19538084101825337
292,20,44.936329,-93.166981,2025-03-28T02:51:13Z,-0.00302,Snelling Avenue North R,-1.65e-4,-0.120636,0.1206739082030577
293,21,44.936452,-93.166979,2025-03-28T02:51:14Z,-0.188199,Snelling Avenue North R,-0.051291,-0.031378,0.1975707700192516
294,22,44.936579,-93.166978,2025-03-28T02:51:15Z,-0.193236,Snelling Avenue North R,-0.018474,0.072097,0.2070734598662996
295,23,44.936704,-93.166978,2025-03-28T02:51:16Z,-0.262808,Snelling Avenue North R,-0.004432,0.024267,0.263963207241085
296,24,44.936828,-93.166978,2025-03-28T02:51:17Z,-0.099838,Snelling Avenue North R,-0.045263,-0.112652,0.15718409117019444
297,25,44.936954,-93.166979,2025-03-28T02:51:18Z,-0.15669,Snelling Avenue North R,-0.131621,0.010122,0.2048860625445274
298,26,44.937082,-93.166977,2025-03-28T02:51:19Z,-0.291963,Snelling Avenue North R,-0.00255,-0.02095,0.2927247826354987
299,27,44.93721,-93.166976,2025-03-28T02:51:20Z,-0.11522,Snelling Avenue North R,-0.035474,-0.050222,0.1305997793260004
300,28,44.937342,-93.166973,2025-03-28T02:51:21Z,-0.194741,Snelling Avenue North R,0.028002,-0.021537,0.19791920435874838
301,29,44.937471,-93.166977,2025-03-28T02:51:22Z,-0.261832,Snelling Avenue North R,-0.141161,0.056919,0.302856726367436
302,30,44.937599,-93.16698,2025-03-28T02:51:23Z,-0.230738,Snelling Avenue North R,-0.007022,0.073602,0.2422944232375149
303,31,44.937724,-93.166979,2025-03-28T02:51:24Z,-0.165888,Snelling Avenue North R,-0.122733,-0.048467,0.21196996938717522
304,32,44.937852,-93.166978,2025-03-28T02:51:25Z,-0.150073,Snelling Avenue North R,-0.251315,0.075504,0.3022945394313301
305,33,44.93798,-93.166977,2025-03-28T02:51:26Z,0.029492,Snelling Avenue North R,-0.190677,0.036234,0.19631708827557526
306,34,44.938106,-93.166977,2025-03-28T02:51:27Z,-0.034072,Snelling Avenue North R,0.063861,-0.032098,0.07917960664842937
307,35,44.938234,-93.166977,2025-03-28T02:51:28Z,-0.089496,Snelling Avenue North R,-0.031229,-0.088739,0.12984373137737532
308,36,44.938364,-93.166976,2025-03-28T02:51:29Z,-0.02957,Snelling Avenue North R,-0.101336,-0.0039,0.10563417910884715
309,37,44.938493,-93.166975,2025-03-28T02:51:30Z,-0.114785,Snelling Avenue North R,0.056676,-0.078282,0.1500527797976432
310,38,44.938623,-93.166974,2025-03-28T02:51:31Z,-0.155665,Snelling Avenue North R,-0.041716,0.028462,0.16365177153028318
311,39,44.938756,-93.166974,2025-03-28T02:51:32Z,-0.361638,Snelling Avenue North R,-0.013115,0.060481,0.3668950771405907
312,40,44.938884,-93.166973,2025-03-28T02:51:33Z,-0.513982,Snelling Avenue North R,-0.13583,0.126782,0.5465354158222503
313,41,44.93901,-93.166975,2025-03-28T02:51:34Z,-0.490733,Snelling Avenue North R,-0.274524,0.162981,0.5854443698815456
314,42,44.939131,-93.166975,2025-03-28T02:51:35Z,-0.840042,Snelling Avenue North R,-0.197043,0.201811,0.8861287634051837
315,43,44.939241,-93.166974,2025-03-28T02:51:36Z,-0.854418,Snelling Avenue North R,-0.192473,0.137385,0.886538556791525
316,44,44.939346,-93.166971,2025-03-28T02:51:37Z,-0.698365,Snelling Avenue North R,-0.190641,0.090771,0.7295868958163928
317,45,44.939443,-93.166969,2025-03-28T02:51:38Z,-0.590139,Snelling Avenue North R,-0.086154,0.063974,0.5998159915449071
318,46,44.939536,-93.166969,2025-03-28T02:51:39Z,-0.60318,Snelling Avenue North R,-0.201773,0.130991,0.6493820893818986
319,47,44.939619,-93.16697,2025-03-28T02:51:40Z,-0.722376,Snelling Avenue North R,-0.146084,0.173868,0.7572302832401778
320,48,44.939696,-93.166969,2025-03-28T02:51:41Z,-0.823095,Snelling Avenue North R,-0.189328,0.175275,0.8625843705018078
321,49,44.939761,-93.166969,2025-03-28T02:51:42Z,-0.864722,Snelling Avenue North R,-0.208205,0.198862,0.911394291376131
322,50,44.939814,-93.166968,2025-03-28T02:51:43Z,-0.654682,Snelling Avenue North R,-0.131492,0.105621,0.6760580321459098
323,51,44.939857,-93.166965,2025-03-28T02:51:44Z,-0.561615,Snelling Avenue North R,-0.102469,0.085814,0.5773000491789343
324,52,44.939891,-93.166964,2025-03-28T02:51:45Z,-0.555188,Snelling Avenue North R,-0.120488,0.096484,0.5762466795947722
325,53,44.939916,-93.166963,2025-03-28T02:51:46Z,-0.331159,Snelling Avenue North R,-0.051767,0.047326,0.3385053261708004
326,54,44.939932,-93.166962,2025-03-28T02:51:47Z,-0.039937,Snelling Avenue North R,0.010527,-0.007079,0.04190338815656796
327,55,44.939942,-93.16696,2025-03-28T02:51:48Z,0.066399,Snelling Avenue North R,0.038341,-0.022401,0.0798790603537623
328,56,44.939946,-93.16696,2025-03-28T02:51:49Z,0.240387,Snelling Avenue North R,0.07507,-0.057601,0.25833948569663134
329,57,44.939947,-93.16696,2025-03-28T02:51:50Z,0.454042,Snelling Avenue North R,0.126045,-0.100333,0.48177607939581224
330,58,44.939948,-93.166959,2025-03-28T02:51:51Z,0.447012,Snelling Avenue North R,0.121958,-0.088524,0.4717308347818701
331,59,44.939948,-93.166958,2025-03-28T02:51:52Z,0.452699,Snelling Avenue North R,0.123036,-0.096542,0.4789515629591369
332,60,44.939949,-93.166957,2025-03-28T02:51:53Z,0.450683,Snelling Avenue North R,0.121801,-0.097191,0.47686134312921613
333,61,44.939951,-93.166957,2025-03-28T02:51:54Z,0.437022,Snelling Avenue North R,0.116206,-0.09033,0.4611415962803616
334,62,44.939952,-93.166957,2025-03-28T02:51:55Z,0.413118,Snelling Avenue North R,0.110904,-0.087623,0.43662795291758405
335,63,44.939954,-93.166957,2025-03-28T02:51:56Z,0.38129,Snelling Avenue North R,0.101672,-0.080995,0.4028392355630221
336,64,44.939955,-93.166957,2025-03-28T02:51:57Z,0.351253,Snelling Avenue North R,0.092719,-0.079794,0.371944304172009
337,65,44.939957,-93.166958,2025-03-28T02:51:58Z,0.319399,Snelling Avenue North R,0.083512,-0.06919,0.33730880724493395
338,66,44.939957,-93.166958,2025-03-28T02:51:59Z,0.28513,Snelling Avenue North R,0.073207,-0.061233,0.3006790016579142
339,67,44.939957,-93.166958,2025-03-28T02:52:00Z,0.253199,Snelling Avenue North R,0.065644,-0.058606,0.26805509055602733
340,68,44.939957,-93.166958,2025-03-28T02:52:01Z,0.224733,Snelling Avenue North R,0.057567,-0.056534,0.2387780851208921
341,69,44.939957,-93.166958,2025-03-28T02:52:02Z,0.199944,Snelling Avenue North R,0.051096,-0.047941,0.21186491883509173
342,70,44.939957,-93.166958,2025-03-28T02:52:03Z,0.179871,Snelling Avenue North R,0.043378,-0.039621,0.18922222693436413
343,71,44.939957,-93.166958,2025-03-28T02:52:04Z,0.158539,Snelling Avenue North R,0.039177,-0.038961,0.1678910699560879
344,72,44.939957,-93.166958,2025-03-28T02:52:05Z,0.143036,Snelling Avenue North R,0.034701,-0.0343,0.15112890754915156
345,73,44.939957,-93.166958,2025-03-28T02:52:06Z,0.12789,Snelling Avenue North R,0.031302,-0.037547,0.13691400407920296
346,74,44.939957,-93.166958,2025-03-28T02:52:07Z,0.11595,Snelling Avenue North R,0.026588,-0.03104,0.1229422866388941
347,75,44.939957,-93.166958,2025-03-28T02:52:08Z,0.218872,Snelling Avenue North R,0.044872,-0.049472,0.22883602765299002
348,76,44.939957,-93.166958,2025-03-28T02:52:09Z,0.719366,Snelling Avenue North R,0.171825,-0.148142,0.7542925988931616
349,77,44.939966,-93.166961,2025-03-28T02:52:10Z,2.22598,Snelling Avenue North R,0.503915,-0.458585,2.327921280853371
350,78,44.939982,-93.166961,2025-03-28T02:52:11Z,1.36772,Snelling Avenue North R,0.340162,-0.275806,1.4361187744333683
351,79,44.940019,-93.16696,2025-03-28T02:52:12Z,0.897457,Snelling Avenue North R,0.21777,-0.29849,0.9705406327655736
352,80,44.940067,-93.16696,2025-03-28T02:52:13Z,0.957804,Snelling Avenue North R,0.177564,-0.148795,0.9854224619608587
353,81,44.940124,-93.166958,2025-03-28T02:52:14Z,0.868515,Snelling Avenue North R,-0.063638,-0.153754,0.8843123841635376
354,82,44.940192,-93.166959,2025-03-28T02:52:15Z,0.869792,Snelling Avenue North R,0.280841,-0.129807,0.9231790984386508
355,83,44.94027,-93.166958,2025-03-28T02:52:16Z,0.599032,Snelling Avenue North R,0.245272,-0.097868,0.6546570372584412
356,84,44.940361,-93.166957,2025-03-28T02:52:17Z,0.260037,Snelling Avenue North R,0.099285,-0.052159,0.2831913026118564
357,85,44.940462,-93.166955,2025-03-28T02:52:18Z,0.029909,Snelling Avenue North R,-0.021649,0.013373,0.039269130509854686
358,86,44.940568,-93.166953,2025-03-28T02:52:19Z,-0.323681,Snelling Avenue North R,-0.164548,0.088751,0.37379429378469653
359,87,44.940678,-93.166953,2025-03-28T02:52:20Z,-0.619214,Snelling Avenue North R,-0.067623,-0.163274,0.6439388534643643
360,88,44.940793,-93.166954,2025-03-28T02:52:21Z,-0.490578,Snelling Avenue North R,-0.051226,0.007085,0.49329613254616134
361,89,44.940907,-93.16696,2025-03-28T02:52:22Z,-0.506952,Snelling Avenue North R,-0.122092,0.110564,0.5330395715741937
362,90,44.941022,-93.166963,2025-03-28T02:52:23Z,-0.484991,Snelling Avenue North R,-0.121604,0.218378,0.5456122742213558
363,91,44.941135,-93.166965,2025-03-28T02:52:24Z,-0.707461,Snelling Avenue North R,0.128535,0.186778,0.7429053331549048
364,92,44.941248,-93.166965,2025-03-28T02:52:25Z,-0.565553,Snelling Avenue North R,-0.637184,0.15058,0.8651751164157462
365,93,44.94136,-93.166964,2025-03-28T02:52:26Z,-1.177875,Snelling Avenue North R,0.970017,0.127597,1.5312098126393392
366,1,44.934445,-93.166993,2025-03-28T02:31:18Z,0.830835,Snelling Avenue North L,0.193222,-0.120829,0.8615225973530816
367,2,44.934517,-93.166995,2025-03-28T02:31:19Z,0.870978,Snelling Avenue North L,0.218933,-0.158766,0.9119983430516746
368,3,44.934598,-93.166995,2025-03-28T02:31:20Z,0.547153,Snelling Avenue North L,0.179241,-0.04605,0.5776022368291176
369,4,44.934688,-93.166994,2025-03-28T02:31:21Z,0.163838,Snelling Avenue North L,0.021534,0.034429,0.1687956144009672
370,5,44.934783,-93.166994,2025-03-28T02:31:22Z,0.139282,Snelling Avenue North L,0.05201,0.053252,0.15792495410162383
371,6,44.934882,-93.166993,2025-03-28T02:31:23Z,0.122677,Snelling Avenue North L,0.044446,0.024013,0.13267146420387466
372,7,44.934986,-93.166993,2025-03-28T02:31:24Z,0.053097,Snelling Avenue North L,0.050381,0.045027,0.08593583245073036
373,8,44.935094,-93.166992,2025-03-28T02:31:25Z,0.002626,Snelling Avenue North L,-0.062376,0.022746,0.06644578066363582
374,9,44.935205,-93.166993,2025-03-28T02:31:26Z,-0.261634,Snelling Avenue North L,-0.073189,0.152566,0.31158524360598333
375,10,44.935319,-93.166993,2025-03-28T02:31:27Z,-0.43871,Snelling Avenue North L,0.008031,0.11706,0.4541299424845272
376,11,44.935434,-93.166994,2025-03-28T02:31:28Z,-0.380604,Snelling Avenue North L,-0.112924,0.150196,0.4244644543515982
377,12,44.93555,-93.166994,2025-03-28T02:31:29Z,-0.273394,Snelling Avenue North L,-0.104181,0.1404,0.32451520765135183
378,13,44.935668,-93.166995,2025-03-28T02:31:30Z,-0.231655,Snelling Avenue North L,-0.10888,0.109848,0.2785416962126137
379,14,44.935787,-93.166995,2025-03-28T02:31:31Z,-0.249427,Snelling Avenue North L,0.086718,0.076676,0.2749782697396287
380,15,44.935907,-93.166995,2025-03-28T02:31:32Z,-0.27124,Snelling Avenue North L,-0.114909,0.059076,0.3004416576591868
381,16,44.936029,-93.166995,2025-03-28T02:31:33Z,-0.295842,Snelling Avenue North L,-0.112623,0.036159,0.3186124642477127
382,17,44.936151,-93.166997,2025-03-28T02:31:34Z,-0.424114,Snelling Avenue North L,-0.051026,0.215529,0.47846534619865627
383,18,44.936273,-93.166999,2025-03-28T02:31:35Z,-0.410155,Snelling Avenue North L,-0.137942,0.181903,0.4694079470971918
384,19,44.936396,-93.166998,2025-03-28T02:31:36Z,-0.28865,Snelling Avenue North L,-0.08507,0.081998,0.31189645622225337
385,20,44.936517,-93.166999,2025-03-28T02:31:37Z,-0.250193,Snelling Avenue North L,-0.0482,0.14118,0.2912929275643334
386,21,44.936637,-93.167,2025-03-28T02:31:38Z,-0.202494,Snelling Avenue North L,-0.050584,0.08044,0.22368092160933173
387,22,44.936757,-93.167001,2025-03-28T02:31:39Z,-0.070043,Snelling Avenue North L,0.004766,0.057652,0.09084321498604064
388,23,44.93688,-93.167002,2025-03-28T02:31:40Z,0.036429,Snelling Avenue North L,0.029563,-0.029146,0.055231624328820894
389,24,44.937005,-93.167002,2025-03-28T02:31:41Z,-0.055009,Snelling Avenue North L,-0.042768,0.033298,0.07722595877682581
390,25,44.937135,-93.167002,2025-03-28T02:31:42Z,-0.189007,Snelling Avenue North L,-0.056688,0.040755,0.20148981467558108
391,26,44.937261,-93.167003,2025-03-28T02:31:43Z,-0.081748,Snelling Avenue North L,0.003823,0.053844,0.09796186589178464
392,27,44.93739,-93.167004,2025-03-28T02:31:44Z,-0.173152,Snelling Avenue North L,-0.055272,0.007186,0.18190175283377563
393,28,44.93752,-93.167002,2025-03-28T02:31:45Z,-0.184258,Snelling Avenue North L,-0.001636,0.040444,0.18865154172706886
394,29,44.937648,-93.167005,2025-03-28T02:31:46Z,-0.321282,Snelling Avenue North L,-0.09719,0.116503,0.3553040509662112
395,30,44.937777,-93.167003,2025-03-28T02:31:47Z,-0.277177,Snelling Avenue North L,-0.144252,0.093531,0.3261652599434833
396,31,44.937902,-93.167002,2025-03-28T02:31:48Z,-0.181227,Snelling Avenue North L,-0.281835,-0.02866,0.3362968753259536
397,32,44.938029,-93.167001,2025-03-28T02:31:49Z,-0.088463,Snelling Avenue North L,-0.127216,0.018307,0.15602807207038097
398,33,44.938159,-93.167001,2025-03-28T02:31:50Z,0.084341,Snelling Avenue North L,0.042722,0.00302,0.09459225108326791
399,34,44.938287,-93.167003,2025-03-28T02:31:51Z,0.27953,Snelling Avenue North L,0.093759,0.002275,0.2948439360170055
400,35,44.938419,-93.167002,2025-03-28T02:31:52Z,-0.032708,Snelling Avenue North L,-0.024799,0.036244,0.05475793276777347
401,36,44.938553,-93.167001,2025-03-28T02:31:54Z,-0.241573,Snelling Avenue North L,-0.108228,0.163378,0.31106781446655646
402,37,44.938684,-93.166998,2025-03-28T02:31:55Z,-0.441892,Snelling Avenue North L,-0.093545,0.103779,0.46345365197611726
403,38,44.938813,-93.166996,2025-03-28T02:31:56Z,-0.23344,Snelling Avenue North L,-0.052847,-0.03755,0.24227472321519636
404,39,44.938937,-93.166994,2025-03-28T02:31:57Z,-0.274076,Snelling Avenue North L,-0.049188,-0.055829,0.28399646188112976
405,40,44.93907,-93.166993,2025-03-28T02:31:58Z,-0.332663,Snelling Avenue North L,-0.178623,0.035946,0.3792927136315698
406,41,44.939193,-93.166995,2025-03-28T02:31:59Z,-0.339902,Snelling Avenue North L,-0.068744,0.074951,0.35479114918639104
407,42,44.939316,-93.166998,2025-03-28T02:32:00Z,-0.375663,Snelling Avenue North L,-0.135089,0.107031,0.4133126691150418
408,43,44.939438,-93.166997,2025-03-28T02:32:01Z,-1.01656,Snelling Avenue North L,-0.278357,0.233203,1.0794723212097657
409,44,44.939549,-93.166997,2025-03-28T02:32:02Z,-1.525579,Snelling Avenue North L,-0.376895,0.341809,1.608189826714185
410,45,44.939646,-93.166997,2025-03-28T02:32:03Z,-1.436444,Snelling Avenue North L,-0.335043,0.295471,1.5043032569352497
411,46,44.93973,-93.166998,2025-03-28T02:32:04Z,-1.455516,Snelling Avenue North L,-0.366206,0.294129,1.5294265361020125
412,47,44.939792,-93.166998,2025-03-28T02:32:05Z,-1.524401,Snelling Avenue North L,-0.405748,0.28892,1.6037158771755675
413,48,44.939845,-93.166998,2025-03-28T02:32:06Z,-1.303175,Snelling Avenue North L,-0.294567,0.241895,1.3577731729339035
414,49,44.93988,-93.166998,2025-03-28T02:32:07Z,-1.171776,Snelling Avenue North L,-0.286224,0.227897,1.2275667863546162
415,50,44.939904,-93.166998,2025-03-28T02:32:08Z,-0.592367,Snelling Avenue North L,-0.141831,0.122878,0.6213804777541695
416,51,44.939912,-93.166996,2025-03-28T02:32:09Z,-0.198348,Snelling Avenue North L,-0.048335,0.042982,0.208628027007399
417,52,44.939921,-93.166997,2025-03-28T02:32:10Z,-0.113093,Snelling Avenue North L,-0.018088,0.02325,0.11686644040527631
418,53,44.939924,-93.166998,2025-03-28T02:32:11Z,0.085379,Snelling Avenue North L,0.031428,-0.007524,0.0912902152533337
419,54,44.939923,-93.166998,2025-03-28T02:32:12Z,0.376456,Snelling Avenue North L,0.103037,-0.069981,0.3965262710918408
