ID,seconds_elapsed,location_latitude,location_longitude,location_local_time,accelerometer_z,street_name,accelerometer_y_new,accelerometer_x_new,L2_norm,base_street,line_count,color
367,69,44.940388,-93.166954,2025-04-04T03:37:49Z,0.492043,Snelling Avenue North R,0.158138,-0.037796,0.5182108436814112,Snelling Avenue,4,#DB7460
368,70,44.940484,-93.166955,2025-04-04T03:37:50Z,0.374744,Snelling Avenue North R,0.052088,-0.035523,0.3800106693357438,Snelling Avenue,4,#DB7460
369,71,44.940589,-93.16695,2025-04-04T03:37:51Z,0.170293,Snelling Avenue North R,-0.036641,-0.031092,0.17694344066395903,Snelling Avenue,4,#DB7460
370,72,44.940691,-93.166951,2025-04-04T03:37:52Z,-0.135209,Snelling Avenue North R,-0.045446,0.050535,0.15132943805486096,Snelling Avenue,4,#DB7460
371,73,44.940796,-93.166949,2025-04-04T03:37:53Z,-0.119321,Snelling Avenue North R,-0.016744,-0.058775,0.13406104282005268,Snelling Avenue,4,#DB7460
372,74,44.940906,-93.16695,2025-04-04T03:37:54Z,-0.20811,Snelling Avenue North R,-0.057603,0.0219,0.21704259422749259,Snelling Avenue,4,#DB7460
373,75,44.941015,-93.166946,2025-04-04T03:37:55Z,-0.241046,Snelling Avenue North R,-0.080434,0.008927,0.2542685466214805,Snelling Avenue,4,#DB7460
374,76,44.941126,-93.166956,2025-04-04T03:37:56Z,-0.343216,Snelling Avenue North R,-0.020365,0.145163,0.3732080551783415,Snelling Avenue,4,#DB7460
375,77,44.941235,-93.166959,2025-04-04T03:37:57Z,-0.51191,Snelling Avenue North R,-0.006306,0.177174,0.5417400114556797,Snelling Avenue,4,#DB7460
376,78,44.941344,-93.166958,2025-04-04T03:37:58Z,-0.363384,Snelling Avenue North R,-0.10341500000000001,0.219434,0.43691403506525167,Snelling Avenue,4,#DB7460
377,79,44.941451,-93.166959,2025-04-04T03:37:59Z,-0.169409,Snelling Avenue North R,-0.218838,0.277035,0.3915837978645184,Snelling Avenue,4,#DB7460
378,80,44.941556,-93.166959,2025-04-04T03:38:00Z,-0.208252,Snelling Avenue North R,-0.297451,0.136893,0.3880537158100667,Snelling Avenue,4,#DB7460
379,1,44.934498,-93.167018,2025-04-04T03:15:06Z,0.458947,Snelling Avenue North L,0.124302,-0.041755,0.4773120740542816,Snelling Avenue,4,#FCAE91
380,2,44.934558,-93.167022,2025-04-04T03:15:07Z,0.370789,Snelling Avenue North L,0.135983,-0.058217,0.39920555845203354,Snelling Avenue,4,#FCAE91
381,3,44.934614,-93.16701,2025-04-04T03:15:08Z,0.30055,Snelling Avenue North L,0.082927,0.061748,0.317836444312165,Snelling Avenue,4,#FCAE91
382,4,44.934702,-93.16702,2025-04-04T03:15:09Z,0.069589,Snelling Avenue North L,0.0024,0.136626,0.15334618611820772,Snelling Avenue,4,#FCAE91
383,5,44.934794,-93.167018,2025-04-04T03:15:10Z,0.107595,Snelling Avenue North L,0.042635,0.129479,0.17366415488234757,Snelling Avenue,4,#FCAE91
384,6,44.934889,-93.167011,2025-04-04T03:15:11Z,0.093544,Snelling Avenue North L,0.05342,0.112182,0.1555280600406242,Snelling Avenue,4,#FCAE91
385,7,44.934984,-93.167009,2025-04-04T03:15:12Z,0.009892,Snelling Avenue North L,0.006249,0.126931,0.12746913518966071,Snelling Avenue,4,#FCAE91
386,8,44.935084,-93.167003,2025-04-04T03:15:13Z,-0.031807,Snelling Avenue North L,-0.004819,0.134361,0.13815855504093838,Snelling Avenue,4,#FCAE91
387,9,44.935191,-93.167005,2025-04-04T03:15:14Z,-0.007666,Snelling Avenue North L,3.81e-4,0.123162,0.12340093581897991,Snelling Avenue,4,#FCAE91
388,10,44.935303,-93.167007,2025-04-04T03:15:15Z,-0.107985,Snelling Avenue North L,0.012196,0.048404,0.11896406960507025,Snelling Avenue,4,#FCAE91
389,11,44.935422,-93.167001,2025-04-04T03:15:16Z,-0.113885,Snelling Avenue North L,-0.071898,0.136215,0.19155584526189745,Snelling Avenue,4,#FCAE91
390,12,44.935541,-93.166969,2025-04-04T03:15:17Z,-0.138492,Snelling Avenue North L,-0.0134,0.149919,0.2045367952838804,Snelling Avenue,4,#FCAE91
391,13,44.935656,-93.166947,2025-04-04T03:15:18Z,-0.231746,Snelling Avenue North L,-0.088938,0.171005,0.3014280782956359,Snelling Avenue,4,#FCAE91
392,14,44.935789,-93.166961,2025-04-04T03:15:19Z,-0.308528,Snelling Avenue North L,-0.057952,0.169188,0.3566125915219484,Snelling Avenue,4,#FCAE91
393,15,44.935915,-93.166985,2025-04-04T03:15:20Z,-0.301311,Snelling Avenue North L,-0.120628,0.188415,0.3752860846474327,Snelling Avenue,4,#FCAE91
394,16,44.936041,-93.167022,2025-04-04T03:15:21Z,-0.308902,Snelling Avenue North L,-0.067515,0.098654,0.3312270105909239,Snelling Avenue,4,#FCAE91
395,17,44.936161,-93.167017,2025-04-04T03:15:22Z,-0.271507,Snelling Avenue North L,-0.089694,0.186953,0.34163209581946485,Snelling Avenue,4,#FCAE91
396,18,44.936301,-93.167004,2025-04-04T03:15:23Z,-0.398578,Snelling Avenue North L,-0.088951,0.186301,0.4488705437940877,Snelling Avenue,4,#FCAE91
397,19,44.936422,-93.167004,2025-04-04T03:15:24Z,-0.349832,Snelling Avenue North L,-0.11769,0.198752,0.4192084467517323,Snelling Avenue,4,#FCAE91
398,20,44.936549,-93.167004,2025-04-04T03:15:25Z,-0.29914,Snelling Avenue North L,-0.065729,0.17498,0.3527365042648691,Snelling Avenue,4,#FCAE91
399,21,44.936674,-93.167001,2025-04-04T03:15:26Z,-0.23756,Snelling Avenue North L,-0.075032,0.1274,0.27981299938351684,Snelling Avenue,4,#FCAE91
400,22,44.9368,-93.167,2025-04-04T03:15:27Z,-0.199721,Snelling Avenue North L,-0.031631,0.11107,0.23070661651110053,Snelling Avenue,4,#FCAE91
401,23,44.936926,-93.166999,2025-04-04T03:15:28Z,-0.277593,Snelling Avenue North L,-0.096152,0.124422,0.3190359146506863,Snelling Avenue,4,#FCAE91
402,24,44.937055,-93.167002,2025-04-04T03:15:29Z,-0.18335,Snelling Avenue North L,-0.078801,0.138089,0.2426837283832602,Snelling Avenue,4,#FCAE91
403,25,44.937185,-93.167002,2025-04-04T03:15:30Z,-0.13167,Snelling Avenue North L,-0.028244,0.056439,0.14601394850150448,Snelling Avenue,4,#FCAE91
404,26,44.937313,-93.166996,2025-04-04T03:15:31Z,-0.190537,Snelling Avenue North L,-0.033749,0.057075,0.2017446380824036,Snelling Avenue,4,#FCAE91
405,27,44.937444,-93.166994,2025-04-04T03:15:32Z,-0.177377,Snelling Avenue North L,-0.068211,0.017706,0.19086341473944135,Snelling Avenue,4,#FCAE91
406,28,44.937573,-93.166994,2025-04-04T03:15:33Z,-0.17276,Snelling Avenue North L,-0.046505,0.100423,0.20516703330213654,Snelling Avenue,4,#FCAE91
407,29,44.937702,-93.166974,2025-04-04T03:15:34Z,-0.14816,Snelling Avenue North L,-0.057801,0.088172,0.18184235696063775,Snelling Avenue,4,#FCAE91
408,30,44.937835,-93.166966,2025-04-04T03:15:35Z,-0.228342,Snelling Avenue North L,-0.159914,0.075857,0.288906283782475,Snelling Avenue,4,#FCAE91
409,31,44.937961,-93.166994,2025-04-04T03:15:36Z,-0.161485,Snelling Avenue North L,-0.308607,0.077775,0.3568818239964036,Snelling Avenue,4,#FCAE91
410,32,44.938087,-93.166992,2025-04-04T03:15:37Z,-0.027385,Snelling Avenue North L,-0.058899,0.140291,0.15459817303901105,Snelling Avenue,4,#FCAE91
411,33,44.938193,-93.167007,2025-04-04T03:15:38Z,-0.171321,Snelling Avenue North L,-0.057189,0.116626,0.2149955595774015,Snelling Avenue,4,#FCAE91
412,34,44.938323,-93.167008,2025-04-04T03:15:39Z,-0.40019,Snelling Avenue North L,-0.128488,0.25304,0.49060212376629597,Snelling Avenue,4,#FCAE91
413,35,44.938452,-93.167009,2025-04-04T03:15:40Z,-0.38424,Snelling Avenue North L,-0.121322,0.124607,0.4217657047852516,Snelling Avenue,4,#FCAE91
414,36,44.938576,-93.167009,2025-04-04T03:15:41Z,-0.406055,Snelling Avenue North L,-0.112291,0.169213,0.45400767733046105,Snelling Avenue,4,#FCAE91
415,37,44.938699,-93.167008,2025-04-04T03:15:42Z,-0.368318,Snelling Avenue North L,-0.116971,0.142336,0.411825085274076,Snelling Avenue,4,#FCAE91
416,38,44.938815,-93.166997,2025-04-04T03:15:43Z,-0.360242,Snelling Avenue North L,-0.098028,0.084792,0.3828491486369011,Snelling Avenue,4,#FCAE91
417,39,44.938923,-93.167002,2025-04-04T03:15:44Z,-0.379732,Snelling Avenue North L,-0.066265,0.113208,0.4017505361701463,Snelling Avenue,4,#FCAE91
418,40,44.93904,-93.167006,2025-04-04T03:15:45Z,-0.254363,Snelling Avenue North L,-0.158114,0.147172,0.33370671307152333,Snelling Avenue,4,#FCAE91
419,41,44.939143,-93.167004,2025-04-04T03:15:46Z,-0.250437,Snelling Avenue North L,-0.141096,0.042275,0.2905407851059813,Snelling Avenue,4,#FCAE91
420,42,44.939249,-93.167004,2025-04-04T03:15:47Z,-0.258722,Snelling Avenue North L,-0.045559,0.206986,0.33444865070889435,Snelling Avenue,4,#FCAE91
421,43,44.939352,-93.166986,2025-04-04T03:15:48Z,-0.716129,Snelling Avenue North L,-0.206518,0.263586,0.7905491814941055,Snelling Avenue,4,#FCAE91
422,44,44.939453,-93.167003,2025-04-04T03:15:49Z,-0.848462,Snelling Avenue North L,-0.235292,0.245441,0.9140521731219723,Snelling Avenue,4,#FCAE91
423,45,44.939543,-93.167009,2025-04-04T03:15:50Z,-1.027321,Snelling Avenue North L,-0.268207,0.290208,1.1007016467481094,Snelling Avenue,4,#FCAE91
424,46,44.939623,-93.166988,2025-04-04T03:15:51Z,-1.042414,Snelling Avenue North L,-0.253859,0.273862,1.1072812354235033,Snelling Avenue,4,#FCAE91
425,47,44.93968,-93.167007,2025-04-04T03:15:52Z,-0.859302,Snelling Avenue North L,-0.256648,0.230687,0.9260046517577544,Snelling Avenue,4,#FCAE91
426,48,44.939734,-93.167008,2025-04-04T03:15:53Z,-0.607193,Snelling Avenue North L,-0.173869,0.197132,0.6616455197717279,Snelling Avenue,4,#FCAE91
427,49,44.939771,-93.167003,2025-04-04T03:15:54Z,-0.499846,Snelling Avenue North L,-0.111379,0.173611,0.5407329143653085,Snelling Avenue,4,#FCAE91
428,50,44.939805,-93.167006,2025-04-04T03:15:55Z,-0.522268,Snelling Avenue North L,-0.158964,0.159862,0.5688490803051368,Snelling Avenue,4,#FCAE91
429,51,44.939832,-93.167006,2025-04-04T03:15:56Z,-0.37346,Snelling Avenue North L,-0.080854,0.155828,0.4126646416886235,Snelling Avenue,4,#FCAE91
430,52,44.939847,-93.167004,2025-04-04T03:15:57Z,0.037052,Snelling Avenue North L,0.01884,0.018684,0.0455728884316103,Snelling Avenue,4,#FCAE91
431,53,44.939857,-93.167004,2025-04-04T03:15:58Z,0.23578,Snelling Avenue North L,0.078671,-0.023083,0.24962804235502067,Snelling Avenue,4,#FCAE91
432,54,44.939864,-93.167005,2025-04-04T03:15:59Z,0.921823,Snelling Avenue North L,0.250021,-0.195414,0.9749127013050963,Snelling Avenue,4,#FCAE91
433,55,44.939875,-93.167007,2025-04-04T03:16:00Z,1.19929,Snelling Avenue North L,0.322139,-0.260579,1.268846505556129,Snelling Avenue,4,#FCAE91
434,56,44.939891,-93.167007,2025-04-04T03:16:01Z,1.780178,Snelling Avenue North L,0.466035,-0.405091,1.8842295643551505,Snelling Avenue,4,#FCAE91
435,57,44.93992,-93.167007,2025-04-04T03:16:02Z,1.616541,Snelling Avenue North L,0.409994,-0.378511,1.7101375564082557,Snelling Avenue,4,#FCAE91
436,58,44.939963,-93.167007,2025-04-04T03:16:03Z,1.46578,Snelling Avenue North L,0.388084,-0.327704,1.5512930448732116,Snelling Avenue,4,#FCAE91
437,59,44.940017,-93.167004,2025-04-04T03:16:04Z,1.238572,Snelling Avenue North L,0.333604,-0.281332,1.3132021635011115,Snelling Avenue,4,#FCAE91
438,60,44.940079,-93.167002,2025-04-04T03:16:05Z,1.281238,Snelling Avenue North L,0.30313,-0.309988,1.3526090232169827,Snelling Avenue,4,#FCAE91
439,61,44.94015,-93.167,2025-04-04T03:16:06Z,1.257397,Snelling Avenue North L,0.185966,-0.320194,1.3107840273672091,Snelling Avenue,4,#FCAE91
440,62,44.940232,-93.166998,2025-04-04T03:16:07Z,1.100792,Snelling Avenue North L,0.292732,-0.286174,1.1744490663132223,Snelling Avenue,4,#FCAE91
441,63,44.940322,-93.166998,2025-04-04T03:16:08Z,0.874704,Snelling Avenue North L,0.252799,-0.241675,0.9420303751164291,Snelling Avenue,4,#FCAE91
442,64,44.940421,-93.166999,2025-04-04T03:16:09Z,0.574708,Snelling Avenue North L,0.137115,-0.14493,0.6083539375963634,Snelling Avenue,4,#FCAE91
443,65,44.940524,-93.166998,2025-04-04T03:16:10Z,0.44678,Snelling Avenue North L,0.107245,-0.131277,0.47785720581989766,Snelling Avenue,4,#FCAE91
444,66,44.940633,-93.166996,2025-04-04T03:16:11Z,0.032225,Snelling Avenue North L,-0.02848,-0.050029,0.06597319050947892,Snelling Avenue,4,#FCAE91
445,67,44.940743,-93.166997,2025-04-04T03:16:12Z,-0.449532,Snelling Avenue North L,-0.147855,-0.247635,0.5341003775265469,Snelling Avenue,4,#FCAE91
446,68,44.940854,-93.167002,2025-04-04T03:16:13Z,-1.313357,Snelling Avenue North L,-0.297399,-0.149519,1.3548832813238934,Snelling Avenue,4,#FCAE91
447,69,44.940958,-93.167012,2025-04-04T03:16:14Z,-1.04837,Snelling Avenue North L,-0.342198,0.117951,1.109094931241235,Snelling Avenue,4,#FCAE91
448,70,44.941046,-93.166993,2025-04-04T03:16:15Z,-0.716901,Snelling Avenue North L,-0.244317,0.431079,0.8714740068016945,Snelling Avenue,4,#FCAE91
449,71,44.941129,-93.166993,2025-04-04T03:16:16Z,-0.471452,Snelling Avenue North L,-0.12414,0.53895,0.7267357362920858,Snelling Avenue,4,#FCAE91
450,72,44.941208,-93.166993,2025-04-04T03:16:17Z,-0.905515,Snelling Avenue North L,-0.329353,0.451163,1.0639449545925765,Snelling Avenue,4,#FCAE91
451,1,44.934432,-93.177208,2025-04-04T03:28:28Z,0.554808,Fairview Avenue North,0.136433,-0.378233,0.6851905447698472,Fairview Avenue,2,#FCAE91
452,2,44.934483,-93.177209,2025-04-04T03:28:29Z,0.507399,Fairview Avenue North,0.122966,-0.512239,0.7314117687582009,Fairview Avenue,2,#FCAE91
453,3,44.934538,-93.177206,2025-04-04T03:28:30Z,0.357463,Fairview Avenue North,0.147223,-0.492615,0.6261980088781822,Fairview Avenue,2,#FCAE91
454,4,44.9346,-93.177206,2025-04-04T03:28:31Z,0.330876,Fairview Avenue North,0.028855,-0.461269,0.5684018198088391,Fairview Avenue,2,#FCAE91
455,5,44.934672,-93.177202,2025-04-04T03:28:32Z,0.184034,Fairview Avenue North,0.076332,-0.38459,0.43313341533527516,Fairview Avenue,2,#FCAE91
456,6,44.934749,-93.177199,2025-04-04T03:28:33Z,0.012765,Fairview Avenue North,-0.041014,-0.321935,0.32478798876497883,Fairview Avenue,2,#FCAE91
457,7,44.934834,-93.177199,2025-04-04T03:28:34Z,-0.059129,Fairview Avenue North,0.01206,-0.245143,0.2524614281231887,Fairview Avenue,2,#FCAE91
458,8,44.934923,-93.177195,2025-04-04T03:28:35Z,-0.289026,Fairview Avenue North,-0.105737,-0.198656,0.36630663136367053,Fairview Avenue,2,#FCAE91
459,9,44.935015,-93.177196,2025-04-04T03:28:36Z,-0.348307,Fairview Avenue North,-0.048522,-0.146772,0.3810697714553071,Fairview Avenue,2,#FCAE91
460,10,44.935107,-93.177196,2025-04-04T03:28:37Z,-0.453407,Fairview Avenue North,0.011959,-0.119483,0.4690384980137558,Fairview Avenue,2,#FCAE91
461,11,44.935204,-93.177191,2025-04-04T03:28:38Z,-0.191419,Fairview Avenue North,-0.272928,-0.068558,0.34033972161503573,Fairview Avenue,2,#FCAE91
462,12,44.935307,-93.177192,2025-04-04T03:28:39Z,-0.193531,Fairview Avenue North,-0.059073,-0.124597,0.23763055295773733,Fairview Avenue,2,#FCAE91
463,13,44.935409,-93.177194,2025-04-04T03:28:40Z,-0.24395,Fairview Avenue North,-0.040761,-0.047133,0.2517828058267681,Fairview Avenue,2,#FCAE91
464,14,44.935511,-93.177193,2025-04-04T03:28:41Z,-0.31665,Fairview Avenue North,-0.068697,-0.055247,0.32869245704457534,Fairview Avenue,2,#FCAE91
465,15,44.935617,-93.17719,2025-04-04T03:28:42Z,-0.229152,Fairview Avenue North,-0.089154,-0.029824,0.2476863859722613,Fairview Avenue,2,#FCAE91
466,16,44.935723,-93.17719,2025-04-04T03:28:43Z,-0.418852,Fairview Avenue North,-0.1283,0.013914,0.43828242869181966,Fairview Avenue,2,#FCAE91
467,17,44.935832,-93.177191,2025-04-04T03:28:44Z,-0.464664,Fairview Avenue North,-0.198832,0.013597,0.5056003120341205,Fairview Avenue,2,#FCAE91
468,18,44.935937,-93.17719,2025-04-04T03:28:45Z,-0.571014,Fairview Avenue North,0.10759,0.062935,0.5844599306376785,Fairview Avenue,2,#FCAE91
469,19,44.93604,-93.177188,2025-04-04T03:28:46Z,-0.228011,Fairview Avenue North,-0.315283,0.029225,0.3901877584381653,Fairview Avenue,2,#FCAE91
470,20,44.936145,-93.177186,2025-04-04T03:28:47Z,-0.211852,Fairview Avenue North,0.024077,-0.06995,0.224396912485444,Fairview Avenue,2,#FCAE91
471,21,44.936253,-93.177189,2025-04-04T03:28:48Z,-0.145659,Fairview Avenue North,-0.082777,0.041394,0.17257473524823963,Fairview Avenue,2,#FCAE91
472,22,44.936355,-93.17719,2025-04-04T03:28:49Z,-0.162543,Fairview Avenue North,-0.096181,-0.002834,0.18888897047207387,Fairview Avenue,2,#FCAE91
473,23,44.936459,-93.177189,2025-04-04T03:28:50Z,-0.173504,Fairview Avenue North,0.020446,0.057483,0.18391838467374597,Fairview Avenue,2,#FCAE91
474,24,44.936558,-93.177193,2025-04-04T03:28:51Z,-0.130897,Fairview Avenue North,-0.095809,-0.008088,0.1624155313817001,Fairview Avenue,2,#FCAE91
475,25,44.936664,-93.177193,2025-04-04T03:28:52Z,-0.158084,Fairview Avenue North,-0.007968,-0.002458,0.15830376446566266,Fairview Avenue,2,#FCAE91
476,26,44.936774,-93.177191,2025-04-04T03:28:53Z,-0.197815,Fairview Avenue North,-0.031836,-0.005189,0.20042761995792896,Fairview Avenue,2,#FCAE91
477,27,44.936874,-93.177185,2025-04-04T03:28:54Z,-0.224755,Fairview Avenue North,0.015739,0.030866,0.2274098416999581,Fairview Avenue,2,#FCAE91
478,28,44.936978,-93.177184,2025-04-04T03:28:55Z,-0.276657,Fairview Avenue North,-0.138735,0.023409,0.3103779585521497,Fairview Avenue,2,#FCAE91
479,29,44.937084,-93.177184,2025-04-04T03:28:56Z,-0.219692,Fairview Avenue North,-0.141085,0.054809,0.26678376744097454,Fairview Avenue,2,#FCAE91
480,30,44.93719,-93.177185,2025-04-04T03:28:57Z,-0.15299,Fairview Avenue North,-0.069582,0.049174,0.17511618171945162,Fairview Avenue,2,#FCAE91
481,31,44.937292,-93.177186,2025-04-04T03:28:58Z,0.058482,Fairview Avenue North,-0.035949,-0.060696,0.09163230511669998,Fairview Avenue,2,#FCAE91
482,32,44.937391,-93.177188,2025-04-04T03:28:59Z,0.091903,Fairview Avenue North,-0.010954,-0.011203,0.0932290659290331,Fairview Avenue,2,#FCAE91
483,33,44.937493,-93.177189,2025-04-04T03:29:00Z,0.069775,Fairview Avenue North,0.075295,0.011155,0.10325851865584748,Fairview Avenue,2,#FCAE91
484,34,44.937596,-93.177188,2025-04-04T03:29:01Z,0.149173,Fairview Avenue North,0.046922,0.052932,0.16509407814031368,Fairview Avenue,2,#FCAE91
485,35,44.937702,-93.177186,2025-04-04T03:29:02Z,0.081586,Fairview Avenue North,0.032458,-0.015693,0.08919679035144706,Fairview Avenue,2,#FCAE91
486,36,44.937806,-93.177186,2025-04-04T03:29:03Z,0.169963,Fairview Avenue North,-0.083537,-0.007768,0.18954206277763255,Fairview Avenue,2,#FCAE91
487,37,44.937909,-93.177183,2025-04-04T03:29:04Z,0.195128,Fairview Avenue North,-0.006063,-0.074652,0.20900865402418148,Fairview Avenue,2,#FCAE91
488,38,44.938017,-93.177181,2025-04-04T03:29:05Z,-0.117145,Fairview Avenue North,0.01718,0.026837,0.12140151561656881,Fairview Avenue,2,#FCAE91
489,39,44.938129000000004,-93.17718,2025-04-04T03:29:06Z,0.105305,Fairview Avenue North,0.045972,-6.36e-4,0.11490418749984702,Fairview Avenue,2,#FCAE91
490,40,44.938238,-93.177179,2025-04-04T03:29:07Z,0.07958,Fairview Avenue North,-0.077992,-0.00586,0.11157987302376715,Fairview Avenue,2,#FCAE91
491,41,44.938348,-93.177176,2025-04-04T03:29:08Z,0.056934,Fairview Avenue North,0.077896,0.001685,0.09649925594013667,Fairview Avenue,2,#FCAE91
492,42,44.938461,-93.177174,2025-04-04T03:29:09Z,0.064631,Fairview Avenue North,0.007895,-0.007275,0.06551658424399123,Fairview Avenue,2,#FCAE91
493,43,44.938578,-93.177177,2025-04-04T03:29:10Z,0.089258,Fairview Avenue North,-0.009795,0.033387,0.09579991836113433,Fairview Avenue,2,#FCAE91
494,44,44.938691,-93.177178,2025-04-04T03:29:11Z,0.063263,Fairview Avenue North,0.00392,-0.01836,0.06598987171528672,Fairview Avenue,2,#FCAE91
495,45,44.938809,-93.17717,2025-04-04T03:29:12Z,-0.245028,Fairview Avenue North,0.01185,0.088354,0.26074043146393694,Fairview Avenue,2,#FCAE91
496,46,44.938926,-93.177169,2025-04-04T03:29:13Z,-0.240724,Fairview Avenue North,-0.139434,0.033687,0.28022258742114275,Fairview Avenue,2,#FCAE91
497,47,44.939038,-93.17717,2025-04-04T03:29:14Z,-0.195665,Fairview Avenue North,-0.142621,0.128026,0.27389085151205766,Fairview Avenue,2,#FCAE91
498,48,44.939151,-93.177171,2025-04-04T03:29:15Z,-0.22827,Fairview Avenue North,-0.032545,0.101243,0.25182635877524817,Fairview Avenue,2,#FCAE91
499,49,44.939259,-93.177171,2025-04-04T03:29:16Z,-0.222295,Fairview Avenue North,-0.062028,0.055053,0.2372622444005788,Fairview Avenue,2,#FCAE91
500,50,44.939359,-93.17717,2025-04-04T03:29:17Z,-0.628736,Fairview Avenue North,-0.219609,0.146818,0.6819769759317391,Fairview Avenue,2,#FCAE91
501,51,44.939458,-93.177168,2025-04-04T03:29:18Z,-0.845529,Fairview Avenue North,-0.226697,0.284438,0.9204432603338458,Fairview Avenue,2,#FCAE91
502,52,44.939555,-93.177169,2025-04-04T03:29:19Z,-0.809798,Fairview Avenue North,-0.225696,0.216446,0.8680785426077527,Fairview Avenue,2,#FCAE91
503,53,44.939644,-93.177169,2025-04-04T03:29:20Z,-0.835347,Fairview Avenue North,-0.196597,0.245438,0.8925776171639079,Fairview Avenue,2,#FCAE91
504,54,44.939724,-93.177171,2025-04-04T03:29:21Z,-0.883498,Fairview Avenue North,-0.222087,0.203522,0.933441244030389,Fairview Avenue,2,#FCAE91
505,55,44.939788,-93.177176,2025-04-04T03:29:22Z,-0.938916,Fairview Avenue North,-0.275687,0.257415,1.0118443848981917,Fairview Avenue,2,#FCAE91
506,56,44.939841,-93.177176,2025-04-04T03:29:23Z,-0.852388,Fairview Avenue North,-0.22031,0.229835,0.9099043498461803,Fairview Avenue,2,#FCAE91
507,57,44.939888,-93.177176,2025-04-04T03:29:24Z,-0.678468,Fairview Avenue North,-0.209708,0.188526,0.7347369086713964,Fairview Avenue,2,#FCAE91
508,58,44.939916,-93.177176,2025-04-04T03:29:25Z,-0.626956,Fairview Avenue North,-0.139998,0.204385,0.6741264674858864,Fairview Avenue,2,#FCAE91
509,59,44.939941,-93.177179,2025-04-04T03:29:26Z,-0.342877,Fairview Avenue North,-0.073271,0.113729,0.36860217309587306,Fairview Avenue,2,#FCAE91
510,60,44.93996,-93.17719,2025-04-04T03:29:27Z,-0.085304,Fairview Avenue North,-0.020191,0.076567,0.11639138450074388,Fairview Avenue,2,#FCAE91
511,61,44.939968,-93.177186,2025-04-04T03:29:28Z,0.212124,Fairview Avenue North,0.066102,-0.018148,0.22292468612515753,Fairview Avenue,2,#FCAE91
512,62,44.939972,-93.177184,2025-04-04T03:29:29Z,0.313496,Fairview Avenue North,0.091812,-0.038356,0.3289078413416135,Fairview Avenue,2,#FCAE91
513,63,44.93997,-93.177184,2025-04-04T03:29:29Z,0.49948,Fairview Avenue North,0.139188,-0.098448,0.527774173722057,Fairview Avenue,2,#FCAE91
514,64,44.939974,-93.177184,2025-04-04T03:29:30Z,0.503447,Fairview Avenue North,0.140131,-0.09048,0.530360452305788,Fairview Avenue,2,#FCAE91
515,65,44.939979,-93.177188,2025-04-04T03:29:31Z,0.499475,Fairview Avenue North,0.140274,-0.092695,0.5270146428003685,Fairview Avenue,2,#FCAE91
516,66,44.939978,-93.177185,2025-04-04T03:29:32Z,0.481912,Fairview Avenue North,0.134392,-0.084914,0.5074551929027823,Fairview Avenue,2,#FCAE91
517,67,44.939974,-93.177185,2025-04-04T03:29:33Z,0.441108,Fairview Avenue North,0.120948,-0.078043,0.4639993493713111,Fairview Avenue,2,#FCAE91
518,68,44.939974,-93.177185,2025-04-04T03:29:34Z,0.398427,Fairview Avenue North,0.109073,-0.072339,0.41937325210246773,Fairview Avenue,2,#FCAE91
519,69,44.939976,-93.177186,2025-04-04T03:29:35Z,0.370021,Fairview Avenue North,0.09744,-0.058846,0.3871342735498886,Fairview Avenue,2,#FCAE91
520,70,44.939975,-93.177186,2025-04-04T03:29:36Z,0.34488,Fairview Avenue North,0.088838,-0.05318,0.36008681875903203,Fairview Avenue,2,#FCAE91
521,71,44.939975,-93.177186,2025-04-04T03:29:37Z,0.322748,Fairview Avenue North,0.083657,-0.051847,0.3374209189750985,Fairview Avenue,2,#FCAE91
522,72,44.939975,-93.177186,2025-04-04T03:29:38Z,0.306419,Fairview Avenue North,0.07942,-0.042676,0.3194078598547631,Fairview Avenue,2,#FCAE91
523,73,44.939975,-93.177186,2025-04-04T03:29:39Z,0.282905,Fairview Avenue North,0.071334,-0.042501,0.2948391317006615,Fairview Avenue,2,#FCAE91
524,74,44.939975,-93.177186,2025-04-04T03:29:40Z,0.271815,Fairview Avenue North,0.065416,-0.034987,0.28175652157492287,Fairview Avenue,2,#FCAE91
525,75,44.939975,-93.177186,2025-04-04T03:29:41Z,0.249066,Fairview Avenue North,0.061205,-0.032792,0.2585638018845639,Fairview Avenue,2,#FCAE91
526,76,44.939975,-93.177186,2025-04-04T03:29:42Z,0.238463,Fairview Avenue North,0.055917,-0.024,0.24610427314047192,Fairview Avenue,2,#FCAE91
527,77,44.939975,-93.177186,2025-04-04T03:29:43Z,0.216087,Fairview Avenue North,0.051449,-0.026677,0.22372360961463142,Fairview Avenue,2,#FCAE91
528,78,44.939975,-93.177186,2025-04-04T03:29:44Z,0.686761,Fairview Avenue North,0.166937,-0.142542,0.720990190539372,Fairview Avenue,2,#FCAE91
529,79,44.939983,-93.177183,2025-04-04T03:29:45Z,1.112873,Fairview Avenue North,0.286709,-0.238082,1.1736146742155196,Fairview Avenue,2,#FCAE91
530,80,44.939992,-93.177183,2025-04-04T03:29:46Z,1.640136,Fairview Avenue North,0.454168,-0.413255,1.751312183976632,Fairview Avenue,2,#FCAE91
531,81,44.940014,-93.177186,2025-04-04T03:29:47Z,0.914808,Fairview Avenue North,0.274566,-0.211534,0.9782672428206926,Fairview Avenue,2,#FCAE91
