seconds_elapsed,location_latitude,location_longitude,location_local_time,accelerometer_z,accelerometer_y_new,accelerometer_x_new,L2_norm
26,44.94033,-93.16707,2025-03-14T02:09:51Z,0.221732,0.038643,-0.110934,0.2509277059812248
27,44.94033,-93.16707,2025-03-14T02:09:52Z,0.212384,0.03676,-0.096514,0.236163530740883
28,44.94033,-93.16707,2025-03-14T02:09:53Z,0.264007,0.051253,-0.102333,0.28774747426693426
29,44.94033,-93.16707,2025-03-14T02:09:54Z,0.492031,0.112176,-0.160828,0.5296636720797453
30,44.94033,-93.16707,2025-03-14T02:09:55Z,0.634558,0.148952,-0.201227,0.6821604350862046
31,44.940334,-93.167076,2025-03-14T02:09:56Z,1.905483,0.453875,-0.529735,2.029159222224565
32,44.940326,-93.16708,2025-03-14T02:09:57Z,1.735419,0.431222,-0.428825,1.8388916225460379
33,44.940313,-93.167083,2025-03-14T02:09:58Z,1.201943,0.288246,-0.323654,1.2776950510513063
34,44.94023,-93.167057,2025-03-14T02:09:59Z,0.565864,0.093268,-0.119057,0.585726519434625
35,44.94017,-93.167056,2025-03-14T02:10:00Z,0.090268,0.006093,-0.071364,0.1152313193927762
36,44.940103,-93.167059,2025-03-14T02:10:01Z,-0.055649,-0.047719,-0.024329,0.07723868462758801
37,44.940035,-93.167057,2025-03-14T02:10:02Z,0.089084,0.044317,-0.043633,0.10864526788590471
38,44.939965,-93.16706,2025-03-14T02:10:03Z,0.11624,0.034103,-0.0035,0.12118994268915222
39,44.939896,-93.167057,2025-03-14T02:10:04Z,0.027848,0.02834,0.025496,0.04720924401004532
40,44.939818,-93.16706,2025-03-14T02:10:05Z,-0.004179,-0.001263,0.044293,0.044507629222415336
41,44.939736,-93.167059,2025-03-14T02:10:06Z,-0.070611,-0.031384,0.048114,0.0910265113744342
42,44.93965,-93.167066,2025-03-14T02:10:07Z,-0.31308,-0.092247,0.059603,0.3317847389769457
43,44.939562,-93.167067,2025-03-14T02:10:08Z,-0.338557,-0.078844,0.063035,0.3532854791949423
44,44.939473,-93.167071000000007,2025-03-14T02:10:09Z,-0.365443,-0.101871,0.111818,0.3955117596405953
45,44.939385,-93.167073,2025-03-14T02:10:10Z,-0.155184,-0.045193,0.105074,0.19278232953515215
46,44.939301,-93.167071000000007,2025-03-14T02:10:11Z,-0.150585,-0.041997,0.06992,0.17125535505203918
47,44.939212,-93.167072,2025-03-14T02:10:12Z,0.133162,-0.01133,-0.073764,0.15264866471738298
48,44.939122,-93.167078,2025-03-14T02:10:13Z,0.097767,0.024273,-0.043778,0.10983659727977739
49,44.939032,-93.167078,2025-03-14T02:10:14Z,0.121022,-0.016791,-0.075883,0.1438279939858719
50,44.938931,-93.16708,2025-03-14T02:10:15Z,0.009071,-0.006523,0.026469,0.028730480869626946
51,44.938833,-93.167083,2025-03-14T02:10:16Z,-0.432857,-0.129195,0.1106,0.4650686943603063
52,44.938727,-93.167083,2025-03-14T02:10:17Z,-0.441935,-0.117975,0.16655,0.4867890172857231
53,44.938619,-93.167071000000007,2025-03-14T02:10:18Z,-0.353375,-0.121124,0.156243,0.4049157801938571
54,44.93852,-93.16707,2025-03-14T02:10:19Z,-0.250609,-0.119537,0.107101,0.2975980333453163
55,44.938422,-93.167071000000007,2025-03-14T02:10:20Z,-0.097078,0.007409,0.099306,0.1390708919975708
56,44.938322,-93.167073,2025-03-14T02:10:21Z,-0.10968,-0.039208,0.01455,0.11738258884519458
57,44.938221,-93.167075,2025-03-14T02:10:22Z,-0.10186,-0.064891,0.034253,0.12553712395144315
58,44.938119,-93.167077,2025-03-14T02:10:23Z,-0.028393,-0.094126,0.070737,0.1211180807889557
59,44.938017,-93.167077,2025-03-14T02:10:24Z,0.050623,-0.123671,-0.007162,0.13382263864533533
60,44.937916,-93.167075,2025-03-14T02:10:25Z,0.026801,-0.081983,0.058577,0.1042629887304215
61,44.937806,-93.167067,2025-03-14T02:10:26Z,0.083457,-0.049788,0.064864,0.11683858219355454
62,44.937708,-93.167076,2025-03-14T02:10:27Z,0.017503,0.032943,-0.015357,0.04034146386783702
63,44.937598,-93.167077,2025-03-14T02:10:28Z,0.033631,-0.039089,0.031712,0.06053631163194533
64,44.937489,-93.167078,2025-03-14T02:10:29Z,0.01073,-0.018358,0.031509,0.03801271030852707
65,44.937377,-93.167079,2025-03-14T02:10:30Z,-0.023698,-0.011212,0.04815,0.054824507731488115
66,44.937266,-93.167078,2025-03-14T02:10:31Z,-0.062743,-0.014309,0.030698,0.07130076250644168
67,44.937155,-93.167077,2025-03-14T02:10:32Z,-0.137096,-0.016551,0.009341,0.13840701968469662
68,44.93704,-93.16708,2025-03-14T02:10:33Z,-0.242308,-0.101886,0.087306,0.27697700535604036
69,44.936929,-93.16708,2025-03-14T02:10:34Z,-0.233592,-0.101751,0.051803,0.26000392165119357
70,44.936819,-93.167076,2025-03-14T02:10:35Z,-0.310198,-0.068806,0.09925,0.33287779640582815
71,44.936709,-93.167077,2025-03-14T02:10:36Z,-0.375386,-0.108519,0.187382,0.43336247678011997
72,44.936596,-93.167073,2025-03-14T02:10:37Z,-0.630681,-0.202139,0.181555,0.6867174943941651
73,44.936481,-93.167074,2025-03-14T02:10:38Z,-0.489244,-0.180242,0.184081,0.552930994483941
74,44.936396,-93.167075,2025-03-14T02:10:39Z,-0.094556,0.00401,0.169887,0.19446981772244248
75,44.936303,-93.167075,2025-03-14T02:10:40Z,0.076789,-0.050339,0.024894,0.09513294212837108
76,44.93621,-93.167077,2025-03-14T02:10:41Z,0.310607,0.116597,-0.103782,0.34762375117646954
77,44.936116,-93.167077,2025-03-14T02:10:42Z,0.418954,0.065085,-0.111916,0.438501656093794
78,44.936017,-93.167078,2025-03-14T02:10:43Z,0.159251,0.036797,-0.075895,0.1802080776075257
79,44.935916,-93.167078,2025-03-14T02:10:44Z,-0.171147,-0.045495,0.032444,0.18003806200356634
80,44.935816,-93.167078,2025-03-14T02:10:45Z,0.096978,0.0144,0.001691,0.09805586145152159
81,44.935716,-93.167079,2025-03-14T02:10:46Z,0.180718,0.033826,6.55e-4,0.18385761562959527
82,44.935615,-93.167078,2025-03-14T02:10:47Z,0.167471,-0.019512,-0.015028,0.1692722504399348
83,44.935515,-93.167074,2025-03-14T02:10:48Z,0.135833,0.037973,0.032584,0.1447558968539797
84,44.935411,-93.167076,2025-03-14T02:10:49Z,0.078872,-0.014489,0.024824,0.08394614035797
85,44.935306,-93.167077,2025-03-14T02:10:50Z,-0.024241,0.014559,0.010779,0.03026181427145438
86,44.935203,-93.167077,2025-03-14T02:10:51Z,-0.010379,-0.020694,0.002858,0.023326668021815718
87,44.9351,-93.167079,2025-03-14T02:10:52Z,-0.300057,-0.109809,0.074381,0.3280621174274775
88,44.934995,-93.167079,2025-03-14T02:10:53Z,-0.374739,-0.07112,0.096238,0.39338165331519975
89,44.934897,-93.167081,2025-03-14T02:10:54Z,-0.855523,-0.212066,0.068935,0.8841061169961444
90,44.934805,-93.167077,2025-03-14T02:10:55Z,-1.232697,-0.405814,-0.303533,1.332801252435636
91,44.93472,-93.167074,2025-03-14T02:10:56Z,-0.737628,-0.2624,-0.138888,0.7951343929978126
92,44.934639,-93.167063,2025-03-14T02:10:57Z,-0.55672,-0.124979,0.584701,0.8169652185019874
93,44.934573,-93.167041,2025-03-14T02:10:58Z,-0.795021,-0.193031,0.59527,1.011763673148033
94,44.934528,-93.167041,2025-03-14T02:10:59Z,-1.006277,-0.265063,0.500763,1.154822660353961
95,44.934484,-93.167062,2025-03-14T02:11:00Z,-1.102271,-0.300436,0.413739,1.2150897529228037
96,44.934452,-93.167062,2025-03-14T02:11:01Z,-0.614291,-0.161692,0.227528,0.6747345599041152
97,44.934439,-93.167062,2025-03-14T02:11:02Z,-0.170728,-0.030773,0.076984,0.18979347662393456
1,44.934535,-93.166911,2025-03-14T02:15:04Z,0.614859,0.152581,-0.47081,0.7893000744596443
2,44.934598,-93.166899,2025-03-14T02:15:05Z,0.510905,0.108618,-0.449249,0.6889458998716809
3,44.934688,-93.166933,2025-03-14T02:15:06Z,0.400078,0.096211,-0.444625,0.6058137941892706
4,44.934781,-93.166949,2025-03-14T02:15:07Z,0.130594,0.053729,-0.378279,0.4037779093982235
5,44.934873,-93.166955,2025-03-14T02:15:08Z,-0.098767,-0.042815,-0.291378,0.3106270809153639
6,44.934965,-93.166963,2025-03-14T02:15:09Z,-0.033721,-0.047794,-0.211001,0.21895843047939487
7,44.935073,-93.16696,2025-03-14T02:15:10Z,-0.145459,0.036004,-0.180736,0.2347767245554806
8,44.935183,-93.166964,2025-03-14T02:15:11Z,-0.082956,-0.125819,-0.144101,0.2085119106861764
9,44.935292,-93.16697,2025-03-14T02:15:12Z,-0.255401,-0.008768,-0.068251,0.26450850199190196
10,44.93541,-93.166963,2025-03-14T02:15:13Z,-0.308794,-0.067995,-0.093249,0.3296550173469229
11,44.935534,-93.166967,2025-03-14T02:15:14Z,-0.358623,-0.094041,-0.084744,0.38031002004417397
12,44.935659,-93.166974,2025-03-14T02:15:15Z,-0.313027,-0.063317,-0.109909,0.3377498090288135
13,44.935781,-93.166974,2025-03-14T02:15:16Z,-0.407803,-0.101476,-0.044724,0.42261199883699474
14,44.935905,-93.166973,2025-03-14T02:15:17Z,-0.39484,-0.297791,0.030457,0.4954853520841963
15,44.936031,-93.166975,2025-03-14T02:15:18Z,-0.688428,0.006623,0.124378,0.6996047900043282
16,44.936153,-93.166967,2025-03-14T02:15:19Z,-0.467698,-0.192787,0.244464,0.561845969878756
17,44.936271,-93.166976,2025-03-14T02:15:20Z,-0.480363,-0.05473,0.041966,0.4852887077039811
18,44.93639,-93.166975,2025-03-14T02:15:21Z,-0.304543,-0.149057,0.054265,0.34337897187073063
19,44.936508,-93.166976,2025-03-14T02:15:22Z,-0.307455,-0.059904,0.084834,0.32452099130410655
20,44.936627,-93.166975,2025-03-14T02:15:23Z,-0.217941,-0.13039799999999999,0.005909,0.2540410088273151
21,44.936745,-93.166971,2025-03-14T02:15:24Z,-0.226363,-0.053123,0.045639,0.23694973985847717
22,44.936862,-93.166971,2025-03-14T02:15:25Z,-0.246128,-0.020205,0.025042,0.24822235228318984
23,44.936983,-93.166972,2025-03-14T02:15:26Z,-0.201906,-0.16585,0.03936,0.2642375161403089
24,44.937103,-93.166971,2025-03-14T02:15:27Z,-0.289957,-0.067546,0.022539,0.2985724878249837
25,44.937219,-93.166974,2025-03-14T02:15:28Z,-0.178439,-0.008598,0.014495,0.17923310896706557
26,44.937336,-93.166974,2025-03-14T02:15:29Z,-0.136259,-0.053572,0.082513,0.1680620999333282
27,44.937453,-93.16698,2025-03-14T02:15:30Z,-0.126511,-0.0647,0.119234,0.185493584463183
28,44.937566,-93.166975,2025-03-14T02:15:31Z,-0.103672,-0.022639,0.042543,0.11432547727431537
29,44.937682,-93.166972,2025-03-14T02:15:32Z,-0.14562,9.81e-4,-0.00392,0.14567605555134996
30,44.9378,-93.166974,2025-03-14T02:15:33Z,-0.160225,-0.043891,0.015572,0.166856098749791
31,44.937913,-93.166971,2025-03-14T02:15:34Z,-0.102578,-0.114662,-0.039583,0.1588597942117514
32,44.938027,-93.166974,2025-03-14T02:15:35Z,0.107919,-0.321979,-0.00352,0.3396017924010414
33,44.938132,-93.166981,2025-03-14T02:15:36Z,0.17054,-0.001378,-0.032242,0.17356652052743352
34,44.938246,-93.166977,2025-03-14T02:15:37Z,0.152409,0.006623,0.005727,0.15266029588272123
35,44.938364,-93.166978,2025-03-14T02:15:38Z,0.132271,0.056904,0.016587,0.14494416589155978
36,44.938489,-93.16698,2025-03-14T02:15:39Z,0.227578,-0.005893,0.07851,0.240811738985042
37,44.93861,-93.166978,2025-03-14T02:15:40Z,-0.048849,0.016012,-0.022549,0.056134359762982956
38,44.938732,-93.166979,2025-03-14T02:15:41Z,-0.059495,-0.049046,0.07937,0.11065605288912125
39,44.938854,-93.166978,2025-03-14T02:15:42Z,-0.169335,-0.006718,0.060188,0.179839008818999
40,44.938971,-93.166976,2025-03-14T02:15:43Z,-0.17692,-0.002953,0.050532,0.18401872087643692
41,44.939087,-93.166974,2025-03-14T02:15:44Z,-0.193961,-0.225127,0.038731,0.2996716970469517
42,44.939202,-93.166977,2025-03-14T02:15:45Z,0.034533,-0.047887,0.147033,0.15844366805587404
43,44.939316,-93.16698,2025-03-14T02:15:46Z,-0.084236,0.006835,0.141501,0.16481794174785705
44,44.939431,-93.166974,2025-03-14T02:15:47Z,-0.800284,-0.251005,0.225128,0.8684126939796539
45,44.939547,-93.166967,2025-03-14T02:15:48Z,-1.275329,-0.30244,0.382498,1.365371279852114
46,44.939632,-93.166971,2025-03-14T02:15:49Z,-1.433538,-0.444917,0.388277,1.5504003879843424
47,44.939699,-93.166968,2025-03-14T02:15:50Z,-1.146489,-0.299519,0.344476,1.2340228413842267
48,44.939757,-93.166969,2025-03-14T02:15:51Z,-0.73157,-0.179814,0.2297,0.7875848078118318
49,44.939808,-93.166967,2025-03-14T02:15:52Z,-0.597102,-0.183363,0.208695,0.6585638854340556
50,44.939854,-93.166968,2025-03-14T02:15:53Z,-0.537593,-0.111464,0.144014,0.5676006423014336
51,44.939892,-93.166967,2025-03-14T02:15:54Z,-0.632609,-0.148355,0.207473,0.6820911952481133
52,44.939913,-93.166967,2025-03-14T02:15:55Z,-0.506031,-0.11925,0.186675,0.5523907051046388
53,44.939913,-93.166968,2025-03-14T02:15:56Z,-0.010989,0.014044,0.050354,0.053418324318533245
54,44.939919,-93.166965,2025-03-14T02:15:57Z,0.227943,0.070147,-0.02306,0.2396046252850725
55,44.939927,-93.166963,2025-03-14T02:15:58Z,0.190146,0.059269,-0.008795,0.19936315532715668
56,44.939931,-93.166963,2025-03-14T02:15:59Z,0.408065,0.112426,-0.075269,0.42990937656906253
57,44.939927,-93.16696,2025-03-14T02:16:00Z,0.480679,0.132529,-0.100766,0.5086944305160024
58,44.939926,-93.166961,2025-03-14T02:16:01Z,0.442665,0.114026,-0.088373,0.46557922852077493
59,44.939925,-93.166961,2025-03-14T02:16:02Z,0.453743,0.119766,-0.091499,0.4781199345415332
60,44.939925,-93.166961,2025-03-14T02:16:03Z,0.450955,0.118601,-0.089636,0.4748275705158663
61,44.939925,-93.166961,2025-03-14T02:16:04Z,0.432126,0.114062,-0.087959,0.45549951196571004
62,44.939925,-93.166961,2025-03-14T02:16:05Z,0.425245,0.106681,-0.079233,0.4455244259016558
63,44.939925,-93.166961,2025-03-14T02:16:06Z,0.401466,0.103565,-0.075084,0.42135289893033845
64,44.939925,-93.166961,2025-03-14T02:16:07Z,0.604073,0.155508,-0.130932,0.6373618407286398
65,44.939921,-93.166953,2025-03-14T02:16:08Z,0.563635,0.138927,-0.117274,0.5922316401797526
66,44.939921,-93.166953,2025-03-14T02:16:09Z,0.441433,0.107825,-0.088628,0.46297326758464147
67,44.939936,-93.166951,2025-03-14T02:16:10Z,0.339584,0.084146,-0.05296,0.35383979986994113
68,44.939937,-93.166952,2025-03-14T02:16:11Z,0.283728,0.060365,-0.033455,0.2920012812197919
69,44.939937,-93.166952,2025-03-14T02:16:12Z,0.211253,0.045742,-0.013853,0.21659193471133684
70,44.939954,-93.166948,2025-03-14T02:16:13Z,0.03254,9.76e-4,0.030284,0.04446262286460392
71,44.939955,-93.16695,2025-03-14T02:16:14Z,0.018831,-0.003559,0.035433,0.040283626090509776
72,44.939954,-93.16695,2025-03-14T02:16:15Z,0.118519,0.022947,0.006666,0.12090390285677298
73,44.939954,-93.166949,2025-03-14T02:16:16Z,0.203458,0.045214,-0.012284,0.20878304580592744
74,44.939954,-93.166949,2025-03-14T02:16:17Z,0.19795,0.041067,-0.016677,0.20285172742177968
75,44.939954,-93.166949,2025-03-14T02:16:18Z,0.191444,0.036671,-0.01268,0.1953365039540741
76,44.939954,-93.166949,2025-03-14T02:16:19Z,0.181099,0.038156,-0.009924,0.18534080477056317
77,44.939954,-93.166949,2025-03-14T02:16:20Z,0.168027,0.032734,-0.008833,0.17141356239807864
78,44.939954,-93.166949,2025-03-14T02:16:21Z,0.159806,0.031816,-0.007245,0.16310335838663778
79,44.939954,-93.166949,2025-03-14T02:16:22Z,0.248022,0.050213,-0.023556,0.2541478762236663
80,44.939954,-93.166949,2025-03-14T02:16:23Z,0.450634,0.108625,-0.084321,0.4711479848434035
81,44.939957,-93.16695,2025-03-14T02:16:24Z,0.556965,0.126451,-0.113486,0.5823048504194346
82,44.939965,-93.166952,2025-03-14T02:16:25Z,1.482917,0.372538,-0.362477,1.5713742284580081
83,44.939978,-93.166954,2025-03-14T02:16:26Z,1.528235,0.390383,-0.37111,1.620377651664574
84,44.940036,-93.166955,2025-03-14T02:16:27Z,1.074333,0.261694,-0.256709,1.1351540226797419
85,44.940097,-93.166957,2025-03-14T02:16:28Z,0.878247,0.221221,-0.146629,0.9174729355632242
86,44.940152,-93.166956,2025-03-14T02:16:29Z,1.02941,0.022785,-0.211579,1.0511754266372477
87,44.940219,-93.166957,2025-03-14T02:16:30Z,0.757037,0.199403,-0.298155,0.8377129459444923
88,44.940303,-93.166958,2025-03-14T02:16:31Z,0.509898,0.213806,-0.045981,0.5548181940068295
89,44.940398,-93.166958,2025-03-14T02:16:32Z,0.291628,0.090997,0.006411,0.3055625063943546
90,44.940497,-93.166956,2025-03-14T02:16:33Z,0.06264,-0.040933,0.018903,0.07717903535287286
91,44.940599,-93.166958,2025-03-14T02:16:34Z,-0.29694,-0.068179,0.026283,0.3057981944518312
92,44.94071,-93.166954,2025-03-14T02:16:35Z,-0.843086,-0.167427,0.283331,0.90504268368182506
93,44.940837,-93.16694,2025-03-14T02:16:36Z,0.073416,-0.197389,0.117112,0.24097208743130397
94,44.940908,-93.166951,2025-03-14T02:16:37Z,-0.166198,0.058221,-0.009463,0.1763547799579019
95,44.941023,-93.166958,2025-03-14T02:16:38Z,-0.28725,-0.102687,0.130776,0.33190291448705295
96,44.941142,-93.166959,2025-03-14T02:16:39Z,-0.493037,-0.103971,0.171608,0.5323013788015207
97,44.941262,-93.16695,2025-03-14T02:16:40Z,-0.724765,-0.080833,0.039222,0.7303127031607762
1,44.934418,-93.167086,2025-03-14T02:22:42Z,0.407528,0.051254,-0.854771,0.948335123118932
2,44.934491,-93.167001,2025-03-14T02:22:43Z,0.427601,0.110275,-0.095824,0.45186881924071726
3,44.93457,-93.167,2025-03-14T02:22:44Z,0.344012,0.142995,0.170608,0.40975470202671255
4,44.934659,-93.167001,2025-03-14T02:22:45Z,0.29756,0.093052,0.204966,0.37311082731542383
5,44.934741,-93.167002,2025-03-14T02:22:46Z,0.209336,0.093327,0.210012,0.31086416642803977
6,44.93483,-93.167001,2025-03-14T02:22:47Z,0.064497,-0.002389,0.262404,0.2702247759662315
7,44.934931,-93.167001,2025-03-14T02:22:48Z,0.149685,0.064727,0.147121,0.2196355444708347
8,44.935039,-93.167024,2025-03-14T02:22:49Z,0.111129,0.056043,0.148486,0.19374871531445054
9,44.935153,-93.167001,2025-03-14T02:22:50Z,-0.049749,-0.100836,0.226374,0.2527608549063719
10,44.935254,-93.167007,2025-03-14T02:22:51Z,-0.143804,0.076962,0.249314,0.2979265185511354
11,44.935389,-93.167024,2025-03-14T02:22:52Z,-0.195528,-0.038736,0.171919,0.26322579478652924
12,44.935517,-93.167003,2025-03-14T02:22:53Z,-0.273631,-0.039802,0.206681,0.34521755332833237
13,44.935646,-93.167026,2025-03-14T02:22:55Z,-0.317687,-0.108132,0.210926,0.3963676788904464
14,44.935785,-93.167002,2025-03-14T02:22:56Z,-0.374228,-0.097749,0.204496,0.43751580200148205
15,44.935912,-93.167001,2025-03-14T02:22:57Z,-0.405916,-0.16984,0.190107,0.4793267112367096
16,44.936044,-93.167001,2025-03-14T02:22:57Z,-0.334053,-0.099496,0.106996,0.3646080153274198
17,44.936182,-93.167,2025-03-14T02:22:58Z,-0.132415,-0.002294,0.318561,0.34499290627779583
18,44.936315,-93.167001,2025-03-14T02:22:59Z,-0.152874,-0.029475,0.120317,0.1967623337684324
19,44.936457,-93.167001,2025-03-14T02:23:00Z,-0.162833,0.019326,0.170594,0.23662289196314037
20,44.936597,-93.167002,2025-03-14T02:23:01Z,-0.20924,-0.119694,0.192799,0.3086737527503756
21,44.936735,-93.167001,2025-03-14T02:23:02Z,-0.29814,-0.099723,0.144277,0.34590170432942363
22,44.936875,-93.167024,2025-03-14T02:23:03Z,-0.328887,-0.029541,0.182189,0.3771367937115126
23,44.937017,-93.167018,2025-03-14T02:23:04Z,-0.252085,-0.130293,0.106786,0.30319360624854874
24,44.93716,-93.167015,2025-03-14T02:23:05Z,-0.216896,-0.012707,0.107837,0.2425575421090839
25,44.937298,-93.167,2025-03-14T02:23:06Z,-0.164518,-0.100279,0.106214,0.2200078724977813
26,44.937433,-93.167023,2025-03-14T02:23:07Z,-0.223365,-0.062881,0.102385,0.2536308964045981
27,44.937572,-93.167022,2025-03-14T02:23:08Z,-0.167861,-0.034982,0.058978,0.18132694264504656
28,44.937717,-93.166997,2025-03-14T02:23:09Z,-0.247337,-0.089158,0.103751,0.2826464408656157
29,44.937865,-93.166996,2025-03-14T02:23:10Z,-0.230759,-0.170172,0.183409,0.3403631691972561
30,44.93803,-93.166996,2025-03-14T02:23:11Z,0.040043,-0.290537,0.064804,0.3003577011398243
31,44.938131,-93.166996,2025-03-14T02:23:12Z,0.12111,-0.039815,4.16e-4,0.12748740871552766
32,44.93827,-93.166996,2025-03-14T02:23:13Z,-0.215474,-0.019022,0.144079,0.25990313465020004
33,44.938409,-93.166994,2025-03-14T02:23:14Z,-0.083257,-0.071036,0.106839,0.15294578538161815
34,44.938544,-93.167,2025-03-14T02:23:15Z,-0.1235,-0.060832,0.129576,0.18905745687488765
35,44.938686,-93.166999,2025-03-14T02:23:16Z,-0.221588,-0.10512,0.053718,0.2510718615615856
36,44.938821,-93.167002,2025-03-14T02:23:17Z,-0.212534,0.001033,0.06781,0.22309182939991326
37,44.938957,-93.166994,2025-03-14T02:23:18Z,-0.084804,-0.009536,0.029464,0.09028167592595965
38,44.939095,-93.166995,2025-03-14T02:23:19Z,0.089815999999999993,-0.093904,0.101118,0.16465031125388133
39,44.939233,-93.166996,2025-03-14T02:23:20Z,-0.236239,-0.09579,0.120661,0.28203486689060275
40,44.939371,-93.167002,2025-03-14T02:23:21Z,-0.47936,-0.182911,0.201678,0.5512861862998202
41,44.93951,-93.167001,2025-03-14T02:23:22Z,-2.179507,-0.645682,0.636264,2.3605058538095176
42,44.939634,-93.167006,2025-03-14T02:23:23Z,-1.997528,-0.547765,0.643392,2.168897847219412
43,44.939738,-93.166989,2025-03-14T02:23:24Z,-1.380017,-0.423263,0.39177,1.4956878753128944
44,44.939817,-93.166997,2025-03-14T02:23:25Z,-1.239003,-0.37116,0.400684,1.3540442560954202
45,44.939918,-93.16701,2025-03-14T02:23:26Z,-1.154354,-0.325092,0.389439,1.2609047150760442
46,44.939941,-93.166977,2025-03-14T02:23:27Z,-1.152069,-0.309223,0.320326,1.235107521945357
47,44.939964,-93.166985,2025-03-14T02:23:28Z,-0.809315,-0.210677,0.251469,0.8732767176073114
48,44.939972,-93.166993,2025-03-14T02:23:29Z,-0.293792,-0.069124,0.117434,0.32385584909956466
49,44.939979,-93.166993,2025-03-14T02:23:30Z,0.32209,0.11047,-0.042955,0.3432065282377362
50,44.939972,-93.166995,2025-03-14T02:23:31Z,0.599297,0.194215,-0.118823,0.641089124664426
51,44.939972,-93.166995,2025-03-14T02:23:32Z,0.700846,0.217419,-0.154629,0.7499108379787559
52,44.939968,-93.166997,2025-03-14T02:23:33Z,0.702258,0.223593,-0.157049,0.7535413171246818
53,44.939968,-93.166998,2025-03-14T02:23:34Z,0.689802,0.215099,-0.144865,0.7369397853488439
54,44.939968,-93.166998,2025-03-14T02:23:35Z,0.653943,0.203753,-0.143867,0.6998960250972998
55,44.939968,-93.166998,2025-03-14T02:23:36Z,0.598473,0.183339,-0.133734,0.6400530473374844
56,44.939968,-93.166998,2025-03-14T02:23:37Z,0.533852,0.160555,-0.113953,0.5690001336889122
57,44.939968,-93.166998,2025-03-14T02:23:38Z,0.473599,0.137476,-0.097989,0.5027897249327993
58,44.939964,-93.167,2025-03-14T02:23:39Z,0.435706,0.12716,-0.093902,0.46349430378376816
59,44.939962,-93.167002,2025-03-14T02:23:40Z,0.415962,0.118064,-0.078479,0.4394569910480433
60,44.93996,-93.167002,2025-03-14T02:23:41Z,0.394612,0.108037,-0.072166,0.4154498230460569
61,44.93996,-93.167002,2025-03-14T02:23:42Z,0.370614,0.101138,-0.068174,0.39016833074456464
62,44.93996,-93.167002,2025-03-14T02:23:43Z,0.344224,0.094521,-0.063144,0.3625073052408737
63,44.93996,-93.167002,2025-03-14T02:23:44Z,0.323783,0.085883,-0.056811,0.33976287392680204
64,44.93996,-93.167002,2025-03-14T02:23:45Z,0.303938,0.080507,-0.045232,0.31765644762384404
65,44.93996,-93.167002,2025-03-14T02:23:46Z,0.282561,0.072766,-0.039677,0.294465403410995
66,44.93996,-93.167002,2025-03-14T02:23:47Z,0.263668,0.064873,-0.0365,0.27397366726201994
67,44.93996,-93.167002,2025-03-14T02:23:48Z,0.245414,0.058319,-0.030574,0.2540942868956325
68,44.93996,-93.167002,2025-03-14T02:23:49Z,0.223995,0.056253,-0.019339,0.23175883360726512
69,44.93996,-93.167002,2025-03-14T02:23:50Z,0.21095,0.048669,-0.017937,0.2172333078282426
70,44.93996,-93.167002,2025-03-14T02:23:51Z,0.195076,0.043416,-0.02148,0.20099996326367822
71,44.93996,-93.167002,2025-03-14T02:23:52Z,0.182917,0.040602,-0.009722,0.18762107711288728
72,44.93996,-93.167002,2025-03-14T02:23:53Z,0.167502,0.036892,-0.006671,0.17164626972060887
73,44.93996,-93.167002,2025-03-14T02:23:54Z,0.158411,0.032747,-0.006355,0.16188513506495894
74,44.93996,-93.167002,2025-03-14T02:23:55Z,0.144084,0.029023,0.002759,0.14700389677148015
75,44.93996,-93.167002,2025-03-14T02:23:56Z,0.141714,0.028508,0.003011,0.14458433518538583
76,44.93996,-93.167002,2025-03-14T02:23:57Z,0.12526,0.023933,1.81e-4,0.1275260320483626
77,44.93996,-93.167002,2025-03-14T02:23:58Z,0.209625,0.045747,-0.017307,0.21525557108469923
78,44.93996,-93.167002,2025-03-14T02:23:59Z,0.585468,0.149359,-0.12458,0.6169287368124458
79,44.93996,-93.166997,2025-03-14T02:24:00Z,1.424275,0.369141,-0.361852,1.5151769610873838
80,44.939972,-93.166998,2025-03-14T02:24:01Z,1.966336,0.521979,-0.52567,2.101253980421453
81,44.940009,-93.166998,2025-03-14T02:24:02Z,1.529589,0.443884,-0.300943,1.620876985963463
82,44.940063,-93.166998,2025-03-14T02:24:03Z,1.004729,0.267673,-0.194926,1.0578872075254524
83,44.940128,-93.166999,2025-03-14T02:24:04Z,0.822033,0.079419,-0.195121,0.8485975696942574
84,44.940204,-93.167,2025-03-14T02:24:05Z,0.71149,0.126092,-0.160292,0.7401423767276131
85,44.94029,-93.167,2025-03-14T02:24:06Z,0.570441,0.216399,-0.216356,0.6473340562785184
86,44.940385,-93.167,2025-03-14T02:24:07Z,0.188209,0.069094,-0.092346,0.22073602386787708
87,44.940492,-93.166999,2025-03-14T02:24:08Z,-0.302611,-0.075346,0.178657,0.3594005574369634
88,44.940604,-93.166997,2025-03-14T02:24:09Z,-0.66554,-0.188321,0.217255,0.7249882934682463
89,44.940713,-93.166995,2025-03-14T02:24:10Z,-0.746829,-0.238953,0.097358,0.7901459812047391
90,44.94082,-93.166995,2025-03-14T02:24:11Z,-1.081135,-0.288509,-0.191402,1.1352202680140977
91,44.940925,-93.167,2025-03-14T02:24:12Z,-1.282643,-0.447823,-0.317165,1.3951029144844476
